prompt,turn_text,n_explicit,n_implicit,n_assumptions,avg_confidence,is_valid,has_keys
prompt5,", no indeed. I'd love to drive in a little bit more of your IP and again, I highly recommend people to stay with us because when it comes to you explaining your thoughts on technology, 5G, what we can learn with what China does with technology and what might be coming to the West, it's fascinating stuff. A quote from your book, I think it is, you said data as a strategic resource like oil in the 20th century and we need a national security policy around it. Can you explain that concept to people, especially people that might not be able to understand what you're talking about when you say data is as important as a commodity? Yeah",4,5,5,0.8979999999999999,True,True
prompt5,", well so oil really surpassed economic benefit to really drive geopolitics. And part of the apparatus around that was really about establishing geographic dominance in markets and using the apparatus of the US military to protect those flows of oil in the 20th century. A lot of what we did geopolitically was on the basis of oil. What you see coming into view after the creation of the iPhone and really the deployment of 4G networks is this whole shift from an industrial economy globally to more of an e-economy or an information economy. And that not only creates economic benefit as we've seen Facebook, Amazon and Google vault to the top of the capex, or not capex, but the size of the market, you've seen that profitability go to those companies. And it's created geo-strategic and geopolitical challenges. It's created challenges in Europe in terms of the GDPR, global data protection regulation that's really concerned about European's privacy. So just if you just look at the fact that American companies are so globally dominant and information economy using the 4G world where the smartphones, the platform for computing and the 4G network as a pipe. And then you understand that rather than, as Clinton said, controlling the internet will be like nailing jello to the wall when he was talking about bringing China into the community of nations. When you realize they've actually figured out how to nail jello to the wall and they've adopted the same technology and business models of Silicon Valley and are deploying that in a new way to dominate the next iteration of telecommunications and computing. You realize that not only can they have the ability to be economically dominant, but now they can begin to be geopolitically and geostrategically dominant. And that is really the transition of national security for more of a physical sense in terms of ships and planes and tanks and more of a digital sense in terms of you can go right into somebody's living room, you can go right into their place of work, you can go right into their everyday activities and begin to influence their consumption patterns, their thought patterns and the way they view the world. This is a power that Silicon Valley has brought us and we thought, just as Clinton stated, that it would promote democracy and what we've seen is the Chinese Communist Party has been very capable of taking that and using it in ways that are being copied all over the world to create this platform for influencing people in ways that are counter to their interests, but that is imperceptible to them when it occurs.",17,5,5,0.9299999999999999,True,True
prompt5,"Yeah, it's interesting. If you ask the average person on the street in general, what is cyber warfare? Are you in danger from China? Most people would say no. They're like, yeah, every now and then I read in the newspaper that some US corporate was hacked and every now and then I heard about some Russian bots that may or may not have influenced an election, but I love my Facebook and I really don't think that's a threat. I would say that's probably 80% of the public out there and the things they do worry about or they had pay attention to are the gunships and the drones and the things we hear about, but you're telling me it's the opposite. These regimes are actually in your living room controlling your thoughts and you don't even know it.",7,5,5,0.908,True,True
prompt5,"Absolutely and I use the example quite frequently of the protests in 2016 before and after the elections, many of them were ostensibly on the basis of either people that disliked the president or in one in particular, I think it happened four days after the election, 15 to 20,000 people in New York City marched to Trump Tower. It was put together by a Facebook group called Black Lives Matter and in fact it was the Russian using AI bots, social media networks and big data to kind of bring this protest together. So those people, those 15 to 20,000 people marching together thought that they were marching on behalf of their own beliefs and interests and really in what they were doing was becoming proxies for the Russian government to essentially sow dissent in the United States. This is the power that these tools bring to these kinds of regimes. Now for a lot of time we've not seen that from the Chinese Communist Party in the United States. We've seen it in other countries, we've seen it in Taiwan, we've seen it in the Philippines, we've seen it in Malaysia more in their own region, but this time during the coronavirus outbreak in March we began to see it with them sending texts, mass texts to American citizens and social media posts and this was around a campaign to basically scare people into thinking that the federal government was about to impose martial law. So they are now beginning to transition from a stealth war to more of a more visible war that's really designed to like the Russian sow dissent and really create distrust in democratic governments everywhere and I think you're going to see more of that coming. And we built the system, so we built that open data system in those business models and those companies around this idea that you can influence somebody to do something and that has no, the US government or any other government and any other democratic government really has no say in how those platforms are operated. So this becomes very dangerous when it moves beyond just corporate motivations of corporate greed to very specific motivations about undermining the legitimate sovereignty and independence of a democratic country.",17,5,5,0.958,True,True
prompt5,"Yeah, and we've seen those kind of like small bot armies, you know, like you said, have massive effects on people, on protests, on potentially elections. I heard about these mass text messages from China getting people to obviously mistrust the government and sow panic. It's very real. I had a guest here on London Real who was considered Vladimir Putin's number one enemy. And I mean, we published a lot of YouTube videos, about 8,000 of them over the last nine years and it was clearly a massive amount of bots going into those comments and I'd never seen anything like it. It was like 10x the number of comments of any other episode and it was just fascinating to watch how they were trying to affect the influence of someone commentating about, you know, their leader. Yeah",5,5,5,0.9120000000000001,True,True
prompt5,", I mean, it's really, I think, you know, as I got into this when I was at the White House, I mean, it's really, you know, I haven't been a, you know, I wasn't a big folk. I didn't wasn't focused on influence and it wasn't really till I started looking at the Chinese Communist Party and then really understanding their how they've gone after American businesses that have really started to focus on this. And when you start to understand what's going on, in a sense, you know, we think of cybersecurity, cybersecurity really has preventing the hacking of computers. When you think of what I'm talking about in terms of getting these people to march to Trump Tower, you're actually hacking brains. And that's what this idea of social cybersecurity is about. It's really about using these platforms and using the data in these platforms to really begin to hack people's brains, to really get them to behave in ways that are counter to their own interests without them knowing it. And that's why when you think of our society in the United States, you think of the Constitution, you think of the Second Amendment, and you realize the Second Amendment is there to prevent a repressive government from controlling the population. But that we're in a world now where you may not know you're being oppressed, or you may not know who your oppressor is. It may not be your government, it may be a foreign government. Then we're in a world now where the digital has overcome the physical in terms of determining your freedom and independence. And in that world, again, becomes less relevant. In fact, probably is irrelevant. And maybe in fact, it's actually dangerous because you may use it on your neighbor who's absolutely not your enemy, but you've been convinced by somebody else, unbeknownst to you, that he or she is",12,6,5,0.9120000000000001,True,True
prompt5,"they couldn't. How could they know about the internet? I mean, it's a phenomenon that we've thought was for an ultimate good that has created the power when you aggregate data, and that's where you begin to drive these algorithms and artificial intelligence and machine learning platforms to really understand how to take that data and make it into information that's usable in a specific way. When you see what Silicon Valley has built in that and you realize the power of that, everybody was freaking out about Cambridge Analytica. But that's a, using the private company and the democratic society's data for a",8,5,5,0.9099999999999999,True,True
prompt5,. What about when an all-powerful totalitarian regime basically unleashes that power on the world for purposes of undermining the very democracies that spawn that technology in those business models? Now you have a real challenge for us as the free world because we built it. We think it's great and we don't realize that it's actually the perfect thing that can be used to undermine our very systems.,5,5,5,0.9399999999999998,True,True
prompt5,"I would love it if you could kind of explain and maybe walk us through from the 2007 introduction of the iPhone. I got an iPhone here and I remember when Steve Jobs announced the iPhone and I got one right away and it was this, I had this kind of crappy 3G technology. I could kind of get some emails on it but it was basically an iPod with a phone on it. At the time, I've seen you talk about it, the top five companies in the Dow I think were these kind of typical industrial companies and then fast forward to a 4G world where it becomes these information companies and then fast forward to a 5G world and we have something that I think you can see clearly but the rest of the world can't. Maybe you can walk us through",10,5,5,0.908,True,True
prompt5,". Yeah, so I mean what's interesting now, let's just look at how marketing campaigns happen now. I mean you can actually take information about tracking people and use that in the marketing campaign and really target who you want that marketing campaign to go to and it's really on the basis of all the data that's collected on the smartphone about you. So you're right, 2007 iPhone comes out and there's AT&T, General Electric, Microsoft, ExxonMobil and Shell are the top five. Ten years later it's Facebook, Amazon and Google and Apple and Netflix and I think Microsoft. Well when you look at the 5G world and I saw that, I had glimpses of it when I was a defense at Tashay in Beijing, you really understand that it's a whole other level. So one of the interesting things about the network side of it is the 4G network allows for 10,000 devices to be connected within a square mile. The 5G network allows 3 million devices to be connected in a square mile. That's a massive explosion on the amount of connectivity.",6,5,5,0.9280000000000002,True,True
prompt5,". Okay. So the, what happens there is that the, those devices aren't, they're not smartphones, they're cameras, they're machines. And what happens is that extra connectivity goes into creating all of this massive machine, the machine data that's being collected on everything that's going on. So now your smartphone devices collecting a lot of information about you. But soon the smart city is collecting a lot of information about you. And, and what that means is that all of that data can be used to be mined to influence you in other ways. And so, but today you can say, I want to opt out of that. And the way you opt out is basically by not having a smartphone tomorrow, if you want to do that, you can't, right? Because those cameras are built in place. They're connected to the network. They're watching you. They're doing facial recognition, artificial intelligence, deriving facial recognition. And they're watching everything you do. So I got glimpses of this when I was living in Beijing in 2017. What",11,5,5,0.9179999999999999,True,True
prompt5,"like? I mean, what does that reality like? I mean, you said that there's a one camera for every two individuals in China and that you can walk into a restaurant and by facial recognition, it knows your previous order. I mean, like what are some of these realities of a 5G world?",3,5,5,0.8940000000000001,True,True
prompt5,"Right. So you walk into a restaurant, so you order your food on your, you know, you open up your the WeChat application on your phone. You go to a restaurant app within WeChat and then you order food and then you put your phone away, you walk in, a camera recognizes your face and essentially does facial recognition. And essentially the server says, here's your food, Bob or Bill, and you reach you by name. You never have to touch your phone again. The transaction is complete. And this is the 5G world. And so in 2017, what you had was a blend of 4G world and 5G world is really based on the wired internet within these individual shops within China. But 5G really cares that those wires down and really allows you to put those cameras everywhere. So everything becomes an opportunity to interact. So if you, you know, you're standing on a street corner and you're, you want a cab, you know, you can raise your hand and rather than, you know, having a cab driver recognize you a camera recognize a role recognize you and send you a car. So it's a completely different way of thinking about how to interact with your",13,5,5,0.9259999999999999,True,True
prompt5,". Right. You basically, it sees your face and recognizes who you are. You say, take me to X, you know, it just does like. Think about Google Home or Alexa. It basically puts that in and off you go in your self driving car to where you want to be. That's what 5G really. So until you have that, that technology built into the fabric of the society, 5G, it's not it. It's not just a network. It's also a computing environment, right? Because it's picking up those words. It's picking up those gestures. It's picking up that the images and it's turning them into, you know, essentially virtual button pushes in the 4G world. So now rather than needing a smart, you no longer need a smartphone. Just walk out and start interacting with the world and things happen by virtue of the fact that all of this has been built, all of the apps and services that are in your smartphone have been built into the city around you. And it's a wonderful thing if it is secure and protected and actually promotes your privacy. But the model that we built, this open data model, absolutely doesn",8,5,5,0.898,True,True
prompt5,"'t. I mean, that's a frightening reality. I mean, like you said, in the 4G world, you got your phone. So I can opt out. I can try to hide my location. I can download and delete my data or I can not hold a phone. And then maybe certain companies don't have information about me. I can not have a Facebook profile like some people do and they think they'll, they don't have a digital footprint. And maybe some of that's true. But in the 5G world, you can't opt out. So by definition, all of these cameras know and all of these internet of things, devices, know everything about you in such a way where it's a marketer's dream. I mean, it's almost like total recall. I mean, like you said, if they know your gestures and you have a limp in your leg today, then all of a sudden you get the advertisement for the thing. I mean, it goes on and on.",7,5,5,0.8960000000000001,True,True
prompt5,"Yeah. And I mean, you know, if done properly, I think it can be very, it can be tremendous for society. So let me give you an example. You know, one of the things that people say is that artificial intelligence is going to put a bunch of people out of work. These platforms 5G and the automation and robotics is going to make labor obsolete. I actually think the opposite. And the reason is is because we have been working for so long to create what's called strong AI. In other words, artificial intelligence that really kind of is similar to real intelligence. And I don't think we're any closer to that today than we will be in 10 years from now. But we do have plenty of here in the world is billions of real intelligence. And many of those people are either not in the right geographic location to use their skills or maybe have some kind of physical ailment or difficulty that prevents them from continuing to do jobs that they've been good at. All of this is enabled by bringing that person into what would be like an artificial reality environment connected to a machine. So say, for example, you're an elderly bricklayer and you do tremendous brick laying work, but you're just too old, your body's too broken down to do it. This network, you know, it's built correctly with security precautions in place, which allows you to have this kind of transfer of your mind into a machine, allows you to continue work in ways that make you feel constructive and allows you to continue to be a functioning part of society. I think what's going to happen when we begin to build these networks, if we do them correctly, is it's going to be a renaissance for people that want to continue to stay engaged in things that they love to do. But that maybe they're not in the right location because where they live, where they choose to live, doesn't have any jobs for them, or they have some kind of physical issue that prevents them from doing it. So it's really about using, it's not just machine to machine communication, it's also man to machine communication. And I think we really disregard that in a lot of ways because people tend to think about how it is that technologies will affect their lives because they don't think about the technology and implications of itself. It's kind of like the policy discussion I was talking about. People don't think of the second and third order consequences of a policy decision in government. The same as they don't think of second and third order consequences of introduction to technology tends to be very surface deep. So, you know, AI theorists think about, oh, we're going to just put everybody out of work. I don't think that's a case. It hasn't been the case for most of technological advancements in the world. It's just led to different jobs. I think it's going to lead to a whole host of things that's going to allow people to be much more engaged in their societies than they have been because of the things that I",13,5,5,0.908,True,True
prompt5,". Yeah, and I think you could be right. And I think if you grow up in a world knowing that driving a cab is not an option or, you know, manual labor is not an option. You might actually be educated in a different way to where you know that your greatest resource is your own creativity, your own expertise, your own, you know, that type of thing. So it might actually breed a different type of person. And again, we could get into a whole discussion of how the education complex is, you know, built for the industrial age. But maybe that's a separate discussion. But yeah, there's a lot of positives on the AI. I just wanted to ask you, you know, China has this more slightly more advanced version of the 5G. And you also talked about the, you know, the ubiquity of technology over there. And also I've heard a bit about this social scoring and everything. Maybe you could describe what the reality looks like for that Chinese citizen, you know, and all you kind of mentioned it before about how all these technology platforms are part of who they are. And is that what we're expecting in the West, you know, is China the test of what's going to be rolled out in the West?",7,5,5,0.858,True,True
prompt5,", much like the US companies have dominated, you know, global information economy, then I think that is going to be the way that it is deployed. I think for the many of the developed economies are beginning to understand the danger of bringing those technologies and companies into their midst and they're trying to figure out ways to deal with them. I think one of the things that people are completely missing is the difference between the model that China has built and the model that we could build. So the model that China has built is very much about centralizing power and centralizing that aggregation of data and centralizing control. But when you begin to break that down and you really go back to this idea of what does it mean to be a digital citizen in a democracy, then owning your own data and having control over that unlocks innovation in a way that quite frankly, you know, Google doesn't do. So let's just think of the Google's business model. They employ thousands of engineers behind the scenes to craft algorithms so that when I type, you know, banana, the search results are pretty consistent based on, you know, who I, you know, where I'm searching from. Now when you start to think of the ability to, you know, for some people that have to interact with Google in a much more effective way, so say they're looking for actually how to make banana ice cream in a very peculiar way and they've become very good at manipulating those searches, that's actually intellectual property that Google is stealing from you. Right? When they, when they, as you begin to work on the Google platform. So if you're really good at kind of finding these things and then you can monetize that because, you know, we've allowed that kind of data to be owned and controlled by you. Then this becomes a whole, opens up a whole new way for, you know, monetizing the work that you do when you're not working. You're just searching for something, but you just happen to have a particular skill. So when you're thinking about just economic security in terms of the individual, the power of the individual, you know, you know, allowing them to make money on the things that they do. Now when you think of the democracy building an internet that really empowers you because you have ownership of your data. When you contrast that with what China's building, I think it really unlocks something new and unique. And that's really what was at the heart of the national security strategy when we said we need a secure nationwide network. It's really about understanding the power of controlling your own data in a sense your own intellectual property and being able to use that in ways that benefit you, not in allowing that to be essentially harvested because we built our entire ecosystem on an open data model.",13,5,5,0.932,True,True
prompt5,"Okay. I think you said that totalitarian regimes and tech companies, they both have the same business model. And I was wondering if you could talk about that and also talk about how censorship plays in there because, you know, we've been having quite a fight here with censorship and a lot of our content has been banned and deleted. Even though I can't always understand why or agree with why and I'm trying to get my head around it and maybe you can help me with",4,5,5,0.89,True,True
prompt5,". Well, so I mean censorship on large tech companies platforms is based on essentially curating the kind of community that they want on their platform. And so they hire sensors that go through training about what kind of things they want to have on their platforms and what kind of things that they don't. And I begin to see, you know, the parallels with what was going on in China because the Chinese also censor their platforms, but it's also it's uniform. It's essentially so rather so Twitter has a censorship platform. Facebook has a censorship platform, but they're somewhat consistent, but also they're inconsistent based on the fact that they're two separate companies. In China, the Chinese Communist Party has a censorship platform that's uniform and it's also based on teaching. So if you go to to become a censor in China, you learn what Tiananmen Square is about so that you know what to censor on the platform. So in many ways, the business model is the same except in democratic societies, the platform is not uniform in a totalitarian regime. You have a very uniform platform. So it is very much about influencing, but the communities are not, you know, completely uniform across a platform like it is",7,5,5,0.8860000000000001,True,True
prompt5,"in China. Why are we seeing more censorship right now? Is it because of this lockdown? You know, I had a guest on that said, he said, Brian, it's not YouTube that's censoring you. They're there getting from governments, maybe corporations, maybe regulators that's forcing you to be silent on certain issues. What do you see",5,5,5,0.8960000000000001,True,True
prompt5,"here? So you remember when the San Bernardino shooting happened and FBI and Apple got into the disagreement about Apple not giving back doors to the FBI? I think that goes to the heart of your question. And that is they're censoring because they can. Right? Governments have begun to realize that these platforms are very powerful at influencing people and not only governments, but institutions within society. So groups have realized that using these platforms to influence people are very powerful. And totalitarian regimes have certainly figured this out. So when you can influence people, you have that power through the aggregation of data. Of course, you know, people are going to want to use it. Now that becomes a challenge in a democracy. And when the federal government in the case of the United States is not actually able to get on those platforms because it's against the law. So who becomes the ones that begin to influence through those platforms? Either the institutions themselves like YouTube or those that would put pressure on YouTube. And in the totalitarian regime, it is the Chinese Communist Party. And certainly because they are the regime, they are, they can also put pressure on YouTube to influence you. So who has less influence through these platforms are the governments themselves who are tasked with the job by virtue of their, their, the constitution in the case of the United States. So preamble provide for the common defense. So they're tasked with the job of maintaining the independence and sovereignty of the nation. And certainly the, the self determination of the individual within that society. But then when they, they can't actually protect from that influence on the social media platforms themselves, then it becomes a problem where the government, the government in the case of a democracy no longer has the power to protect the individual from outside foreign influence or the influence with inside of, of those that would do things that are counter to their interests. This is a challenge and it has been a challenge for since really we talked about the inter, imposition or the introduction of the iPhone and, and 4G networks. It's really about we're in an information society now that we didn't really put a lot of thought into its evolution in terms of, you know, maintaining the democratic principles that our society was founded upon. That's the challenge. The national security strategy talks about that. We were discussing it, thinking about it, but in actuality until we as a society come to grips with the fact that we need to think about the fact that no longer can the government protect the society from outside influence or undue influence, then we have a big, we have a big problem.",11,5,5,0.916,True,True
prompt5,"Yeah, we have a real problem because, you know, I'm from America and I think freedom of speech is woven into my DNA. So when someone says, I can't say what I want or allow someone else to say what they want, it's just fundamentally feels wrong to me. And, I mean, general, I was on the streets today in London and some people are coming up to me because they've been watching some of our content. And I just pulled out my phone and they were talking to the camera and I said, do you think this is right? And they said, well, we think people should be able to say their opinions and then we can listen to them and choose what we want to do. But now since the digital world is the way we listen to other people's opinions and these are controlled by private companies that have these blanket community policies, now, now they now control our human right. Now, now there's a case to be made that since these private companies are effectively public utilities and honestly, I'm speaking with a group of attorneys now about that, especially in the era of COVID-19 where literally these companies are being used to disperse public service messages that you can force them to comply with, you know, the First Amendment or basic human rights from the EU perspective. But that's yet that remains to be seen if that can be enforced. But if it can't, then like you said, they'll start censoring because they can. What do you think of those points? Well, I mean",12,5,5,0.8720000000000001,True,True
prompt5,", I think it's, again, it's really about the power of the technology, the foundation of the technology that we built these platforms on. It's really about open data and the fact that you don't control your own data and therefore you don't control your own life, your own digital life. That is very dangerous in the democracy. I'm not for FISA. I'm not for the government having, you know, being able to collect data on you. I think it's, I think it's counter to our principles as a democracy. I think your privacy, you know, the ability to have, you know, be protected from unlawful search and seizure. I think all of those things go into who we are as a nation and really they were well fought out and they were based on, you know, people that were being repressed or oppressed at the time. They had been subject to all of these things and they realized that they didn't want a society that was like that. And yet what we've created is in our own kind of really strange way is the tools of our own destruction because we allow technology to grow in ways that are not conducive to those principles. We still have the opportunity to change this. So, and I think that's, you know, I'm hopeful that that will, will awaken to the fact that, you know, I may not agree with you, your policy positions. You may not agree with mine, but we can be confident in the fact that we're both Americans and can, can, can rightfully have our own opinions and, and, and still live in harmony. That's one of the beautiful things about being an American. It's in the immigrant society and, and, and therefore we kind of broke all tribal bonds when, when people come to this country and they establish a new bond under a new set of rules, which is really about, really about living your life and letting others live their life but doing it in a way that's respectful and, and allows for a difference of opinion. And then, you know, in a political sense, we come together at the polls and we choose, you know, you know, collectively who we want to lead. You know, all of those things are, I think the, the, the paper that that constitution was written on is still valid. I think our ability to implement them or execute them in the digital world is really increasingly under assault, both from within and from without. And, and hopefully our better angels will, will recognize that, you know, if we are to preserve this wonderful experiment that we're going to have to deal with this. Yeah,",13,5,5,0.924,True,True
prompt5,"it really is an information war. I don't think I've ever really seen it as clearly as I, I do talking to you right now. I mean, it really is. And the people that control that information can influence real actions on the ground, you know, from, from protests to elections to, you know, economic influence to panic to hate and, and those that control that information through a censoring way or, you know, any other way. I mean, they control the outcome. It's, you know, more so than any time in history and it's, it's dangerous. Well, you look at",6,5,5,0.9179999999999999,True,True
prompt5,", look at Mao Zedong and he had, he had essentially created this idea of people's war. It's really political and ideological warfare. And, and he used that to essentially take a weaker force and undermine and overthrow the much more powerful, the much more financially resourced and technologically capable. Chiang Kai-shek and nationalist party. In many ways, they've, the Chinese Communist Party has adopted or adapted this concept of people's war to the information age. And it's so powerful because we built the capability for that to be beamed into, you know, democracies everywhere. I mean, the Soviet Union could never have so much influence on, we were afraid of it. We were afraid of the influence, you know, the whole McCarthyism bit and everything. But now it's true. The power is there and we know it's there. We see it every single day. So it's really, it's really, you know, as you take a step back and when I talk to people about what I've been through over the last six years or so studying what the Chinese were doing, you know, at the Pentagon and, and, you know, being in China for the second time and really seeing the new, the new Xi Jinping-led regime and, and really thinking about this heart at the White House, you know, we talk about taking the red pill or the blue pill like on the matrix, you know, once you take that red pill and you see what's going on in the world, then you can't unsee it. And it really becomes something that you're, that you're concerned about. I, I wake up every single day wondering how we're going to get out of this. And I, and, and I'm hopeful that more people will take the red pill and be able to actually see what's going on around us and really begin to come together and work on solutions that preserve our, our digital",13,5,5,0.93,True,True
prompt5,". And just so people know, I mean, you, you really fell in love with China and you moved there and spent time with your family and like it's, you have a real passion for the people of that country. And at the same time, you're very suspicious of the regime and their",5,5,5,0.8859999999999999,True,True
prompt5,". Oh, absolutely. And we, we lived there for the first time from 2002 to 2004 and, and traveled all over the country, got to know the people. Of course, I went to the Defense Language Institute before I went. So I spoke Chinese and, and me, my wife and my two boys, we just, we loved the people. They were so warm and genuine and inviting and, and the society was so dynamic. You know, I told my wife when I left in 2004, hey, we're going to come back here and I'm going to, I'm going to start a business in China because this is a place to be. It was wonderful. And, and, and I still have very fond memories of that. You know, it wasn't until later, you know, that it started studying the government and the, in the Communist Party because I was going to be the defense attache in Beijing. And I was working for the chairman, you know, providing strategy advice on, on the Chinese Communist Party that I began to realize that, you know, the people are great and they're fantastic, but in a lot of ways, they're slaves to the Chinese Communist Party. And, and that's a terrible thing for them.",11,5,5,0.9120000000000001,True,True
prompt5,"All right. I wanted to, I'll talk a little bit about some of these things we can do, you know, with, with China. And you talk a lot about the supply chains as something that Trump has been talking about and how we're really heavily dependent on them, the PPE and the pharmaceuticals. And just want to also get your thoughts on that and, and what we can do to protect ourselves from this, I guess it's enemy,",3,5,5,0.9199999999999999,True,True
prompt5,"right? It really is a Chinese Communist Party. And they say it in document number nine. I highly encourage people to read document number nine. It's a short document that was an internal Chinese Communist Party document that's been translated into English. And you can see that free speech, that's a, that is a, that is a concept designed by the West, according to this document, specifically designed to undermine and overthrow the Chinese Communist Party. So these things we hold to be true as universal values or universal human rights, they believe to be fundamentally designed to destroy their rule over the Chinese people. And, and so that makes them by their own definition and enemy of democracy, not just of the United States and enemy of democracy and of democratic principles and of human rights and of civil liberties and rule of law. And so when we understand that, then we can understand the more that we allow them into our societies, the more danger they become to us because they can use all of these tools of openness and globalization and the internet to undermine our institutions. And that's exactly what they've done. They undermine our university system. They've undermined our political system. They've undermined our legal system. They've undermined our, you know, the, the think tanks and lobbying groups within the United States in particular, they've undermined our corporate sector. They've undermined our, our, our financial sector. So all of these elements that are used to promote the prosperity and freedom and sovereignty of the American people in the case of the US, and they do this, by the way, to other democracies as well, are all things that their design, their system is designed to attack directly. So they don't, they don't go after a target like a building. They go after an institution. They go after the relationships of people. They go after the motivations of certain leaders that make certain decisions that favor or disfavor the Communist Party. These are all things that they do. So this idea of decoupling, not just economic decoupling, but social decoupling from the influence of the Chinese Communist Party is such an important idea. And I think, you know, it's, it's, it's really not widely understood because the influence that the regime has over much of the free world is not widely understood. But as we've come to know more of this through the corona virus, you can see that this, there's a need for this decoupling from the influence of the Chinese Communist Party. And the way that that's done today, primarily, is by reducing the economic interdependence between free countries and authoritarian regimes like, like China. And so the way you do that for us in the United States is there's three primary means. One is to essentially deal with the fact that China is a non-market economy. So that means tariffs have to be made permanent on their goods. Deal with the fact that Chinese companies aren't, aren't, don't meet the same audit and transparency requirements as U.S. companies and therefore can't have their stocks or bonds registered or listed on U.S. capital markets. And deal with the fact that U.S. corporations can't bring their assets out of China because they have a non-convertible currency and strict capital controls. And then when you deal with those three things, you know, the inability for them to sell their goods here without a tariff, their inability to attract capital or investment from corporations in China, then you're going to, you're going to really create a separation of the two economies. When you do that, there's also going to be a sort of social decoupling. So it's okay to be essentially engaged with the Chinese people, but we have to be engaged under the conditions of democracy, not under the conditions of totalitarianism. So to this point, the Chinese Communist Party has set the conditions for our engagement with the Chinese people. And we've allowed that. What we didn't do during the Cold War was allow the Soviet Union to set the conditions for how we engage the people that were struggling under the repression of the Soviet Union. And what I'm talking about there is public diplomacy. Our ability to transmit our own values and principles into China to the Chinese people as an alternative view on the world compared to what the Chinese Communist Party gives them. We've defunded that. We got rid of the U.S. Information Agency, which was an independent agency responsible for promoting the valuance and principles of democracy to the free world. We've defunded things like the Voice of America, Radio Free Europe, Radio Free Asia. And we've also created a -- there's a conflicted personage in those agencies because they have what they believe to be conflicting guiding statements. One is you must maintain journalistic principles and journalistic independence. And the other is you must promote U.S. principles and values. And so what they take that to mean is that they have to promote or essentially allow airtime, equal airtime between the U.S. principles and values and the principles and values of Radio Free Asia Iran or the regime of China. So now you have Radio Free Asia essentially promoting the propaganda with equal weight as U.S. principles and values. And so these are ways that the system, the SARS system of promoting our principles and values into the world have been subverted by our own kind of inability, recognize what we should be doing and what we shouldn't be doing. We saw this when I was at the White House when there was riots in Iran and our own Radio Free Asia was basically retweeting what the Tehran government was saying about the rioters. And you look at it and you're filled with horror because you realize that here's this tyrannical regime that's killing its own people and in a sense, Radio Free Asia is promoting it. So these are the things that we need to think of as really the motivators of national security in the 21st century sense. It is an ideological war. It is a war about censorship. It is a war for the hearts and minds of the world. And it's really about subverting your ability to discern the difference between totalitarianism and democracy because you've been falsely led to believe that they're equivalent. And in fact, some people may even believe that that authoritarian system is better because it allows the government to act with impunity to do things like force you to not go to a park to play with your kid when there's a pandemic going",18,8,5,0.93,True,True
prompt5,"on. Well, they've argued that look at all these cities that they've built in China that could have never been done unless it was this 100 year plan from the totalitarian government and in the free market society that wouldn't have been done. I mean, you've heard the arguments of how the Communist Party does things that a democracy couldn't.",4,5,5,0.9099999999999999,True,True
prompt5,"Yeah, and we put a man on the moon. We built the national highway system. We have created all kinds of advances in technology and science. A lot of those advances were on the basis of investment that the government was doing in basic science and technology. We stopped doing that. We haven't been doing that for over 30 years now. You know who's been doing that? The Chinese Communist",6,5,5,0.9120000000000001,True,True
prompt5,"? Well, because we've been convinced that the private sector is the only one responsible for creating infrastructure in this country. It's only one responsible for creating the basic scientific advances that it should be from the private sector that all these things emanate. And that is one thing that I would say that the Chinese Communist Party realized was a",4,5,5,0.748,True,True
prompt5,"the Soviet Union and then really unlocked the potential to take not only their talent, but our talent. So, you know, in 2017 when I'm the defense at that Shane Beijing, there's a hypersonics conference in Shama in China. And a couple of the attachees go down there. And who do you think are teaching the Chinese how to build hypersonic missiles? Our very own NASA scientists. Right? Why? Because the Chinese are willing to invest money in development of hypersonics when our own government is unwilling to. So where are the scientists going to go? They're going to go where the data is. And they're going to go where they're well compensated. These are all because China has continued to, since the end of the Cold War, invest heavily in science and technology in the United States to stop doing it. Silicon Valley, Austin, Boston, you know, a lot of these tech areas of the country did not spring up out of, you know, magic fairy dust. It was on the basis of investment that the federal government was doing during the Cold War in the space race and really investing 2% of our gross domestic product on science and technology research and sending a lot of our engineers and scientists to get their degrees on the basis of federal grants. These are things that we used to do as a nation. We built Eisenhower National Highway System. We sent a man to the moon. These are all things that we did, but we had a different view at the time in terms of the role of government and business in terms of driving the technology, technological evolution and really its impact on economic growth. And I think we've lost that, we've lost manufacturing. These are all things that we need to bring back into the fold in terms of how we think about what the government is responsible for. Industrial policy, when I got to the White House, you know, my colleagues from the National Economic Council said, ""We don't do industrial policy."" You know, my Commerce Department colleagues that are basically seconded to the National Security Council to do work at the National Security Council said, ""America doesn't do industrial policy."" And I said, ""Well, that's great, but you know who does? The Chinese Communist Party does industrial policy. Korea does industrial policy. Japan does industrial policy. Taiwan does industrial policy. Germany does industrial policy. Who are the powerhouses and technology today and",18,5,5,0.914,True,True
