prompt,episode_key,src_point_id,src_turn_num,src_speaker_id,dst_point_id,dst_turn_num,dst_speaker_id,similarity
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A0,6.0,SPEAKER_00,T10_A2,10.0,SPEAKER_01,0.6513581275939941
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T7_A0,7.0,SPEAKER_01,T11_A0,11.0,SPEAKER_00,1.0000001192092896
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T10_A1,10.0,SPEAKER_01,T11_A3,11.0,SPEAKER_00,0.6531001925468445
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A2,5.0,SPEAKER_01,T13_A2,13.0,SPEAKER_00,0.6067712903022766
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A3,6.0,SPEAKER_00,T14_A5,14.0,SPEAKER_01,0.6589533090591431
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T10_A0,10.0,SPEAKER_01,T15_A3,15.0,SPEAKER_00,0.624360203742981
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T11_A0,11.0,SPEAKER_00,T16_A2,16.0,SPEAKER_01,0.645775556564331
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T3_A3,3.0,SPEAKER_01,T4_A0,4.0,SPEAKER_00,0.6035667061805725
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T2_A3,2.0,SPEAKER_00,T5_A0,5.0,SPEAKER_01,0.6916729807853699
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T5_A0,5.0,SPEAKER_01,T6_A2,6.0,SPEAKER_00,0.6622884273529053
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T5_A0,5.0,SPEAKER_01,T6_A4,6.0,SPEAKER_00,0.6373754143714905
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T4_A3,4.0,SPEAKER_00,T7_A1,7.0,SPEAKER_01,0.6859767436981201
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T2_A0,2.0,SPEAKER_00,T11_A0,11.0,SPEAKER_01,0.7681743502616882
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T11_A0,11.0,SPEAKER_01,T14_A2,14.0,SPEAKER_00,0.6054266691207886
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T14_A3,14.0,SPEAKER_00,T15_A5,15.0,SPEAKER_01,0.6061968207359314
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T14_A3,14.0,SPEAKER_00,T17_A0,17.0,SPEAKER_01,0.6290608644485474
prompt5,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T14_A0,14.0,SPEAKER_00,T17_A1,17.0,SPEAKER_01,0.7201343774795532
prompt5,Cloudpick_AI-Powered_Autonomous_Retail_Store_Sol_10160c6c52,T2_A0,2.0,SPEAKER_02,T4_A1,4.0,SPEAKER_03,0.6620094776153564
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T1_A1,1.0,SPEAKER_00,T3_A4,3.0,SPEAKER_01,0.7029521465301514
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T13_A0,13.0,SPEAKER_01,T14_A0,14.0,SPEAKER_00,0.7330937385559082
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T10_A1,10.0,SPEAKER_00,T16_A0,16.0,SPEAKER_01,0.7457461357116699
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T16_A4,16.0,SPEAKER_01,T17_A0,17.0,SPEAKER_00,0.6719181537628174
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T8_A0,8.0,SPEAKER_01,T17_A1,17.0,SPEAKER_00,0.6423105001449585
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T17_A0,17.0,SPEAKER_00,T18_A2,18.0,SPEAKER_01,0.6777188777923584
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T23_A1,23.0,SPEAKER_00,T24_A0,24.0,SPEAKER_01,0.7351446747779846
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T23_A3,23.0,SPEAKER_00,T24_A1,24.0,SPEAKER_01,0.6742919683456421
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T24_A2,24.0,SPEAKER_01,T25_A1,25.0,SPEAKER_00,0.755422830581665
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T25_A1,25.0,SPEAKER_00,T26_A2,26.0,SPEAKER_01,0.6623360514640808
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T31_A1,31.0,SPEAKER_00,T32_A1,32.0,SPEAKER_01,0.6805697679519653
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T31_A0,31.0,SPEAKER_00,T32_A2,32.0,SPEAKER_01,0.6825032234191895
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T34_A2,34.0,SPEAKER_00,T35_A0,35.0,SPEAKER_01,0.6654139757156372
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T33_A0,33.0,SPEAKER_01,T37_A0,37.0,SPEAKER_00,0.6347784399986267
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T35_A1,35.0,SPEAKER_01,T39_A1,39.0,SPEAKER_00,0.6105608940124512
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T39_A0,39.0,SPEAKER_00,T40_A4,40.0,SPEAKER_01,0.6444582939147949
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T40_A6,40.0,SPEAKER_01,T41_A2,41.0,SPEAKER_00,0.6141104102134705
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T41_A3,41.0,SPEAKER_00,T42_A0,42.0,SPEAKER_01,0.6798744797706604
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T41_A3,41.0,SPEAKER_00,T42_A3,42.0,SPEAKER_01,0.6647292375564575
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T42_A3,42.0,SPEAKER_01,T43_A0,43.0,SPEAKER_00,0.791702151298523
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T39_A0,39.0,SPEAKER_00,T44_A3,44.0,SPEAKER_01,0.6096588969230652
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T41_A2,41.0,SPEAKER_00,T44_A7,44.0,SPEAKER_01,0.6102891564369202
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T44_A8,44.0,SPEAKER_01,T45_A3,45.0,SPEAKER_00,0.6145893335342407
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T52_A5,52.0,SPEAKER_01,T53_A2,53.0,SPEAKER_00,0.6416510343551636
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T53_A3,53.0,SPEAKER_00,T55_A0,55.0,SPEAKER_01,0.6158130764961243
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T51_A0,51.0,SPEAKER_00,T58_A3,58.0,SPEAKER_01,0.7565206289291382
prompt5,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T51_A1,51.0,SPEAKER_00,T60_A0,60.0,SPEAKER_01,0.6116074323654175
prompt5,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T6_A0,6.0,SPEAKER_02,T7_A2,7.0,SPEAKER_01,0.609054446220398
prompt5,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T5_A3,5.0,SPEAKER_01,T9_A0,9.0,SPEAKER_02,0.6545971632003784
prompt5,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T18_A2,18.0,SPEAKER_02,T19_A2,19.0,SPEAKER_01,0.7602202296257019
prompt5,How_AI_and_supercomputing_are_going_green_6151588f57,T2_A1,2.0,SPEAKER_00,T7_A1,7.0,SPEAKER_01,0.6853035688400269
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T3_A3,3.0,SPEAKER_00,T4_A0,4.0,SPEAKER_01,0.6125820875167847
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T2_A0,2.0,SPEAKER_01,T6_A0,6.0,SPEAKER_00,0.6927903890609741
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T4_A1,4.0,SPEAKER_01,T6_A1,6.0,SPEAKER_00,0.6147997975349426
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T4_A4,4.0,SPEAKER_01,T6_A2,6.0,SPEAKER_00,0.6180471181869507
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T2_A1,2.0,SPEAKER_01,T6_A3,6.0,SPEAKER_00,0.602136492729187
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T8_A2,8.0,SPEAKER_01,T9_A4,9.0,SPEAKER_00,0.7432710528373718
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T4_A2,4.0,SPEAKER_01,T11_A2,11.0,SPEAKER_00,0.6568392515182495
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T6_A0,6.0,SPEAKER_00,T16_A2,16.0,SPEAKER_01,0.6639392375946045
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T16_A1,16.0,SPEAKER_01,T17_A1,17.0,SPEAKER_00,0.7072052955627441
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T11_A1,11.0,SPEAKER_00,T21_A0,21.0,SPEAKER_01,0.6148076057434082
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T27_A1,27.0,SPEAKER_00,T29_A0,29.0,SPEAKER_01,0.6866353750228882
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A0,22.0,SPEAKER_01,T30_A2,30.0,SPEAKER_00,0.6047364473342896
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T29_A1,29.0,SPEAKER_01,T30_A3,30.0,SPEAKER_00,0.7040857076644897
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T29_A1,29.0,SPEAKER_01,T32_A0,32.0,SPEAKER_00,0.6229764223098755
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T29_A0,29.0,SPEAKER_01,T33_A2,33.0,SPEAKER_00,0.7015613317489624
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T24_A1,24.0,SPEAKER_01,T34_A4,34.0,SPEAKER_00,0.6008292436599731
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T29_A1,29.0,SPEAKER_01,T35_A0,35.0,SPEAKER_00,0.6946543455123901
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T36_A0,36.0,SPEAKER_01,T38_A0,38.0,SPEAKER_00,0.6406662464141846
prompt5,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T30_A2,30.0,SPEAKER_00,T39_A1,39.0,SPEAKER_01,0.6259173154830933
prompt5,The_potential_of_AI_in_healthcare_014edaaac0,T1_A1,1.0,SPEAKER_00,T4_A9,4.0,SPEAKER_01,0.6295443773269653
prompt5,The_potential_of_AI_in_healthcare_014edaaac0,T1_A1,1.0,SPEAKER_00,T11_A2,11.0,SPEAKER_01,0.671600878238678
prompt5,The_potential_of_AI_in_healthcare_014edaaac0,T7_A0,7.0,SPEAKER_01,T14_A1,14.0,SPEAKER_00,0.679462730884552
prompt5,The_potential_of_AI_in_healthcare_014edaaac0,T14_A1,14.0,SPEAKER_00,T17_A2,17.0,SPEAKER_01,0.6123785376548767
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T4_A0,4.0,SPEAKER_00,T5_A2,5.0,SPEAKER_01,0.6090787649154663
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A1,6.0,SPEAKER_00,T7_A0,7.0,SPEAKER_01,0.8441324234008789
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T1_A0,1.0,SPEAKER_00,T7_A1,7.0,SPEAKER_01,0.6328390836715698
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A2,5.0,SPEAKER_01,T9_A0,9.0,SPEAKER_00,0.6774649620056152
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A2,5.0,SPEAKER_01,T9_A2,9.0,SPEAKER_00,0.7039307951927185
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A1,6.0,SPEAKER_00,T10_A0,10.0,SPEAKER_01,0.8114809393882751
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T4_A2,4.0,SPEAKER_00,T10_A2,10.0,SPEAKER_01,0.6231116056442261
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A2,6.0,SPEAKER_00,T10_A4,10.0,SPEAKER_01,0.6095530390739441
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T7_A0,7.0,SPEAKER_01,T11_A0,11.0,SPEAKER_00,0.8723849058151245
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A0,5.0,SPEAKER_01,T11_A2,11.0,SPEAKER_00,0.626093864440918
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A2,5.0,SPEAKER_01,T11_A3,11.0,SPEAKER_00,0.6648757457733154
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A2,5.0,SPEAKER_01,T13_A1,13.0,SPEAKER_00,0.6977500915527344
prompt5,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A2,5.0,SPEAKER_01,T15_A1,15.0,SPEAKER_00,0.8452438712120056
