category,episode_id,trigger_turn_idx,trigger_type,assumption_count,duration_sec,next_turn_latency_sec,repair_event_count,challenge_event_count,continuation_event_count,support_marker_count,topic_shift_indicator,silence_void_outcome,cascade_duration_sec,observation_horizon_sec,followup_turns_observed,exit_move,trigger_text
political,51086,13,over_info,5,70.32799999999997,1.280999999999949,2,0,2,0,0,0,93.90999999999997,180.0,4,,"To me, asylum is when someone oversees has nowhere to turn. They face the prospect of dying. They face the prospect of all kinds of horrendous consequences. And they seek refuge..."
political,51087,32,over_info,5,118.05600000000004,0.70699999999988,1,0,1,0,0,0,143.91899999999987,180.0,2,,"Yeah. And I think that's very well stated. And I think that's just like the key thing, which is that like the freedom vision that you're talking about here, the focus on housing..."
political,51092,9,over_info,5,141.65499999999997,0.7190000000000509,1,0,1,0,0,0,0.7190000000000509,180.0,2,,"So I've made the argument for at least five years now that saying new Cold War is instructive and useful, uh, both for the similarities and the differences that it illuminates w..."
political,51125,9,over_info,5,67.62400000000002,1.259999999999991,2,0,1,0,0,0,169.22000000000003,180.0,3,,"Okay, it caught. Thank you for that question. It costs money to be poor. It costs money if you're low income, you You know, you may not have a check in your savings account. You..."
political,51145,5,over_info,5,70.191,0.9209999999999923,1,0,1,0,0,0,0.9209999999999923,76.739,3,Stonewalling / Non-Response,"It's kind of like the Washington Post described it saying that a Trump mob dorm capital. And I think it turned out to be just that, whether that was the initial tenor not, that..."
political,51145,7,over_info,5,69.85499999999999,0.4000000000000057,0,0,0,0,0,1,0.0,1.6000000000000227,1,Stonewalling / Non-Response,well i think uh... it's hard to determine what actually happened there and of course Many people are suggesting that law enforcement treated this group of protesters quite diffe...
political,51190,33,over_info,4,176.64499999999998,0.5940000000000509,1,0,3,0,0,0,103.03099999999995,180.0,4,,"No, and doing it in the time we've done it. Everybody talked about this, and it's classic consultant-driven politics. He's a career politician. I've been in Congress eight years..."
political,51463,19,over_info,4,117.64300000000003,0.5599999999999454,1,0,1,0,1,0,0.5599999999999454,74.29399999999987,3,Topic Shift,"Well, the Blake decision, as you know, this was a court decision that forced the legislature to rethink the situation. My belief is that when it comes to addiction, we ought to..."
political,51483,1,over_info,0,106.284,0.5669999999999789,1,0,1,0,0,0,0.5669999999999789,180.0,2,,i think you're that's pretty much right on the target and i think that i think that an election where we have someone in the white house is willing to work with us to get our en...
political,51505,7,over_info,4,194.72000000000003,0.47899999999992815,0,0,0,0,1,1,0.0,42.48599999999999,1,Topic Shift,"I think the only way to actually get to the next stage and the aftermath stage is to really deal with the crisis. And Mr. Floyd, as terrible as his death was, it's not really th..."
political,51628,37,over_info,5,68.87300000000005,1.0109999999999673,0,0,0,0,1,1,0.0,19.173000000000002,1,Topic Shift,"Well, I'm glad you brought that up because that is a key piece of this bill and legislation. And what we are seeing in some of the cases that come out of Massachusetts are even..."
political,51700,13,over_info,5,69.9140000000001,0.05999999999994543,0,0,3,0,0,1,0.0,180.0,3,,"to remember is that whether it's an NFL team or whether it's any sports team, they are also workplaces, right? And so you have a lot of employees, you have a lot of people in a..."
political,51702,15,over_info,0,210.28499999999985,2.622000000000071,0,0,4,0,0,1,0.0,180.0,4,,"our United NATO, United West is going to continue to be there because he is counting on those 11 or 12 radical far-right extremists to make it difficult. He wants to wait this o..."
political,51702,20,over_info,0,239.09899999999993,,0,0,0,0,0,1,0.0,0.0,0,,"it's okay to be angry, but there's constructive ways to carry that out. I don't know if this is a philosophical issue where we have to start addressing it, how we get our news,..."
political,51727,3,over_info,0,244.45000000000002,0.6599999999999682,1,0,3,0,0,0,0.6599999999999682,180.0,4,,"Well, yeah, I started as a shy motion sick girl and the trajectory of my life was started to be propelled when I lost my dad at 12. And then the other adversity that you shared..."
political,64527,5,over_info,3,99.39299999999997,1.5200000000000387,1,0,1,0,0,0,1.5200000000000387,180.0,2,,"issues? They are interconnected and we're all a part of it, right? We're all a part of this nation. We're all a part of the solution, right? So this is how I do it. And there is..."
political,64560,13,over_info,5,105.08700000000005,0.51299999999992,0,0,0,0,0,1,0.0,2.2379999999999427,1,,"Well, no, government's definitely putting its thumb on the scale. The Democrat Party is just out to destroy the oil and gas industry, and therefore I guess as an implication or..."
political,65189,3,over_info,5,66.817,1.26100000000001,0,0,1,0,0,1,0.0,180.0,2,,"No, absolutely not. Look, Texas is just like the country. Texas is a big state. what is going on in the part of the state that I represent is different from from other parts. Ki..."
political,65259,20,over_info,0,71.7389999999998,1.663000000000011,1,0,2,0,0,0,131.67100000000005,180.0,4,,"Yeah, and that's why when I spoke to ranking member Westerman, he said that he really wants to see and champion kind of a market conservation active and I think the rest of the..."
political,65995,1,over_info,5,119.87099999999998,0.30000000000001137,0,0,1,0,0,1,0.0,180.0,1,,"That's Congressman Bill Heizenga, the Chair of the House Financial Services Oversight Committee, and my guests today on banking with interest. I'm Rob Blackwell, Chief Content,..."
political,65999,15,over_info,5,69.81900000000019,5.001999999999953,0,0,0,0,1,1,0.0,14.384999999999991,1,Topic Shift,"cut things. You know, I've been in favor of looking at this in a different way because what we're doing is not working. After World War II, there was a Harry Bird Commission tha..."
political,66005,7,over_info,5,73.011,0.8809999999999718,2,0,2,0,0,0,79.11899999999997,180.0,4,,"Well, first of all, I think that we should be doing this as an example of what is good policy. Secondly, the federal government does have control of a lot of the resources and s..."
political,66005,11,over_info,5,90.31200000000001,0.4800000000000182,1,0,4,0,0,0,0.4800000000000182,168.43,6,,couple of things. I want to point to the opioid crisis and how we recognize that that was a health care issue and not a criminal issue. And I think that it had to do with the fa...
political,66014,27,over_info,0,145.82500000000005,1.6309999999999718,0,0,0,0,1,1,0.0,10.539999999999964,1,Topic Shift,"So we were fortunate enough to be, I think, the only freshman that has to participate in the two press conferences with Senator Paul, Jim Jordan, Mark Meadows. What we're trying..."
political,66016,17,over_info,0,74.4720000000001,0.01999999999998181,1,0,1,0,1,0,0.01999999999998181,54.526999999999816,3,Topic Shift,"One thing that is not going to happen, we're not going to vote for Hillary Clinton. Look, it's been since 1964. that Utah voted for a Democrat in a presidential election year. T..."
political,66022,5,over_info,5,67.34099999999998,0.18000000000000682,2,1,4,0,0,0,114.89000000000004,171.51100000000002,7,,"to clear and convincing, the same as it would be for criminal asset forfeiture. And thus also that we would charge the person with a crime first before we seize those assets. If..."
political,66334,5,over_info,5,79.22800000000001,1.0400000000000205,2,0,3,0,0,0,47.230999999999995,180.0,5,,"On oversight, and as we know, we had such a fighter for us with Elijah Cummings. He found out early and he would tell me after we would have a hearing Thank you. It's so good to..."
political,66476,12,over_info,5,73.96699999999998,1.882000000000005,0,0,1,0,0,1,0.0,180.0,1,,Absolutely. It was pure conjecture on my part. Let's move on. I want to talk about this new initiative that you and former Senator Donnelly are getting together and working on....
political,66477,13,over_info,0,395.405,1.1040000000000418,1,0,3,0,0,0,25.630999999999972,180.0,4,,"well, first off, if I can just kind of give some background, Mike, the let's start out from When we were doing these appropriations bills, a number of them passed. We did many b..."
political,66478,5,over_info,5,125.94400000000002,0.30000000000001137,0,0,0,0,0,1,0.0,12.086999999999989,1,Stonewalling / Non-Response,"Well, let's start with Harvard. It was interesting. Harvard approached me and said, would you be interested in being a resident fellow, which meant that you moved there for thre..."
political,70851,45,over_info,5,64.899,0.6600000000000819,1,0,1,0,1,0,0.6600000000000819,33.996000000000095,3,Topic Shift,"Well, one of the biggest outcomes that has had a negative influence on this is Citizens United, which was passed in 2010. And basically what that legislation has, a Supreme Cour..."
political,70867,45,over_info,5,73.24299999999994,2.020999999999958,0,0,1,0,0,1,0.0,180.0,1,,a quick break. We'll be right back. We are recording as the Kavanaugh nomination is moving through the voting process here. It seems to me that when you look at Kavanaugh's test...
political,70874,17,over_info,5,82.11099999999999,0.36000000000001364,2,1,3,0,0,0,156.688,180.0,6,,"part of it, it's just like up here in DC. When people are fundamentally opposed to the policy, they start screaming process. But the fact of the matter is, we didn't bring a sin..."
political,70887,7,over_info,5,71.553,1.100999999999999,1,0,2,0,1,0,12.587999999999994,26.87699999999998,5,Topic Shift,"somewhat. And then with the aunts and uncles, and then at school. I mean, it just sort of came naturally to me to be augmented. I remember some early arguments. I remember in 19..."
political,70889,7,over_info,0,382.5920000000001,0.5199999999999818,0,0,0,0,0,1,0.0,14.88299999999981,1,Stonewalling / Non-Response,"Yeah, well I think, you know, in order for us to address this unprecedented crisis, both health and economic, we really need to listen to the advice of public health officials...."
political,70922,6,over_info,5,76.86399999999998,0.6129999999999995,0,1,3,1,0,0,0.6129999999999995,180.0,5,,"Yeah, I mean, honestly, this to me felt like something we knew was going to happen back when we were trying to get a speaker of the house in January, right? When we all sat ther..."
political,70949,7,over_info,0,225.656,0.9360000000000355,0,0,1,0,0,1,0.0,180.0,2,,I was really fortunate to have a great conversation with Secretary about a week or so before the hearing and then I brought up some questions to him that I wanted on the record...
political,71078,11,over_info,0,211.74499999999995,0.5050000000001091,1,0,1,0,1,0,0.5050000000001091,130.9670000000001,3,Topic Shift,"Well, as you know, it was another time and another recession that gave rise to the stimulus bill and the, and the push for electronic health records was contained within that. M..."
political,71229,3,over_info,5,69.15299999999999,0.5190000000000055,0,0,3,0,0,1,0.0,180.0,3,,"Well, it certainly will go to the courts, but the maps in general have always been challenged on legal grounds. I'm not aware of anything that requires, for example, the map mak..."
political,71236,3,over_info,5,75.36699999999999,0.18000000000000682,1,0,5,0,0,0,78.147,180.0,6,,"Well, it's interesting because Governor Pritzker and the two legislative leaders, Don Harmon, the President and Chris Welch, the Speaker of the House, published an op-ed in cran..."
political,71344,45,over_info,0,81.61300000000006,0.42000000000007276,1,0,1,1,0,0,0.42000000000007276,114.21100000000001,3,,"It's hard for me to gauge what would happen if Mr. Trump were to lose. I think it's more likely he'll lose than not. If he were to win, I think my party would be particularly tr..."
political,71365,1,over_info,0,102.269,0.7489999999999952,1,0,3,0,1,0,0.7489999999999952,138.437,5,Topic Shift,"Well, good morning, Martha. You know, I was also at the rotunda. I was at the two and a half hours service yesterday. It was an honor and privilege to be there. And I'll just te..."
political,71425,13,over_info,5,91.257,0.9049999999999727,0,0,2,0,1,1,0.0,39.728999999999985,3,Topic Shift,"Yeah, I did. What are at the top of conversation there was what what the tax increase, the administration's tax increase would have on their operation, a big concern for them. A..."
political,71444,7,over_info,5,73.62900000000002,0.03999999999996362,0,0,1,0,0,1,0.0,9.774999999999977,1,,"one of the most heartbreaking classes of conversations I have, and I have this in a number of subjects, discussions with my Republican colleagues, when they acknowledge that the..."
political,71498,21,over_info,5,77.9419999999999,5.419000000000096,0,0,0,0,1,1,0.0,60.134000000000015,1,Topic Shift,"Oh, yes. Donald Trump, Allen, can do whatever he wants. It's his decision. What's funny right now is we have these Republican politicians, like Mitch McConnell, our number one R..."
political,71503,5,over_info,4,124.19599999999997,0.36100000000004684,2,0,2,0,0,0,49.382000000000005,180.0,4,,"Well, I don't want to say they feared me, but everybody else said they did. You know, we got Al-Baghdadi of ISIS, and he was trying to rebuild ISIS. And when I took over, ISIS w..."
political,71806,9,over_info,0,334.626,2.4320000000000164,1,0,2,0,0,0,173.46800000000007,180.0,3,,"Well, let me let me say that as you indicated, what we need to get to is a ceasefire and a return of the hostages. That does need to be an absolute priority to achieve those two..."
political,71912,27,over_info,0,162.0519999999999,0.6210000000000946,1,0,1,0,0,0,165.51099999999997,180.0,3,,"Well, we have been fighting in the house night and day to get more relief, to get another coronavirus bill passed, and we're not going to stop. We will, you know, hopefully, I h..."
political,71914,23,over_info,5,69.86899999999991,0.4410000000000309,0,0,2,0,0,1,0.0,180.0,2,,"And it isn't really. It's crazy. It's crazy to me because You know, we also have to recognize that there's an evolution of thought on some of these things. And so, you know, for..."
political,72210,41,over_info,4,158.6769999999999,0.14000000000032742,2,0,2,0,0,0,137.67100000000028,180.0,4,,"Well, I think, you know, I got married later in life. So that's kind of an advantage because you can kind of focus on your career and not jeopardize your family when you're, if..."
political,72251,5,over_info,0,217.301,0.44000000000005457,1,0,1,0,0,0,0.44000000000005457,180.0,2,,"Congress, the art of self governance and it is an art needs to be revived. Congress has said. What has Congress rolled been? Right now, Tyler, Congress is naming a bunch of post..."
political,72447,23,over_info,5,245.96000000000004,2.0540000000000873,0,0,4,0,0,1,0.0,180.0,4,,"The first thing they need to do is vote. The fact that younger people don't vote explains how some decisions are made. As I said, the value of the Pell Grant had eroded to the p..."
political,72513,1,over_info,5,121.284,0.6200000000000045,1,0,1,0,0,0,0.6200000000000045,180.0,2,,"Yeah, no, I think that what you're saying is really resonating in terms of the clients and the folks that CDFIs and MDIs are trying to support and work with, and with so many of..."
political,72630,2,over_info,5,177.438,1.2800000000000864,0,0,1,0,0,1,0.0,180.0,1,,That's great. And I do want to say that I think There are many ways in addition to the right to work laws that were passed in the various states. There were lots of ways that at...
political,72657,8,over_info,3,166.18600000000004,1.4009999999999536,2,0,2,0,0,0,114.09800000000001,180.0,4,,"Well, it moves a lot faster than academia, obviously. What do we vote on? Three or 4,000 bills a year? That's right. Even those of us who put all of our best efforts into trying..."
political,72657,28,over_info,0,156.3309999999999,0.6410000000000764,2,0,2,0,0,0,87.6210000000001,169.57400000000007,5,Stonewalling / Non-Response,"Yeah, so I haven't passed any, a lot of legislation. I passed one bill this year that would look at class size here in California and just try to understand how many people are..."
political,72664,19,over_info,5,72.3130000000001,0.5399999999999636,3,0,3,0,0,0,120.44200000000001,180.0,6,,"I think it really spells a decline in our rural areas, period. And I just can't imagine that the administration, any administration would want to do that. And if their goal is a..."
political,72667,5,over_info,5,92.94200000000001,1.0809999999999604,1,0,4,0,0,0,151.755,180.0,6,,"Well, Chairman Stabenow suggests the $4 to $5 billion base updates and reference prices would cost more. The R-A-V-M Inflation Reduction Act. It's just a clever way of effective..."
political,72672,15,over_info,0,273.5250000000001,0.16000000000008185,0,0,2,0,0,1,0.0,94.923,3,,"Sounds incredible, doesn't it? Yeah, why the world would we be wanting to turn our backs on a source of energy that has allowed us to reduce our carbon footprint as dramatically..."
political,72679,7,over_info,5,82.41399999999999,0.7599999999999909,0,0,0,0,1,1,0.0,16.944999999999936,1,Topic Shift,"Now, I agree. I think there does need to be some central oversight of this because as I've tried to get my hands around the various programs there, I asked my team and I to put..."
political,72687,13,over_info,5,227.36400000000003,0.5699999999999363,1,0,3,0,0,0,0.5699999999999363,180.0,4,,"Yeah, everything that's taking place in our hemisphere driven by China is a threat to us economically, politically, and possibly even potentially militarily as they start to ram..."
political,72694,5,over_info,4,73.625,0.21999999999997044,3,0,3,0,0,0,132.553,180.0,6,,"Well, this is good news. We are moving to debate this historic bill to address our country's infrastructure needs. You know, whether it is Roads or bridges that are in dire need..."
political,72696,13,over_info,5,68.9559999999999,0.5200000000000955,2,0,2,0,0,0,47.15700000000015,180.0,4,,"Well, I can tell you that there's some that I'm probably concerned about and others that I'm less concerned about. I think you got to treat animals humanely. And you don't want..."
political,72700,17,over_info,5,73.53700000000003,0.5,1,0,1,0,1,0,0.5,104.5619999999999,3,Topic Shift,"Oh my gosh, we sure got off track over the last over the last four years. It's clear that the small refinery waiver process was broken in the previous administration. There were..."
political,72701,15,over_info,5,102.327,0.35999999999989996,0,0,1,0,0,1,0.0,90.61899999999991,3,Stonewalling / Non-Response,"Well, my recommendation would be that they should avoid the harsh rhetoric and the constant trade war tantrums that we have seen happen under this administration and try to figu..."
political,72703,25,over_info,5,78.6400000000001,0.4190000000000964,0,0,0,0,1,1,0.0,16.169000000000096,1,Topic Shift,"Yeah, the whole SREs challenge and frustration has been a good evidence about how biofuels is not an R versus D deal. I mean, you sometimes, I mean, clearly in the Republican co..."
political,72709,11,over_info,0,246.55499999999995,0.9669999999999845,1,0,2,0,0,0,0.9669999999999845,180.0,4,,"Well, we've also sent another letter to the secretary earlier this month specifically talking about the coronavirus food assistance program. And if the Senate leader believes th..."
political,72711,15,over_info,0,209.87199999999996,0.5199999999999818,0,0,2,0,0,1,0.0,126.58500000000004,3,,"Well, this is actually my favorite topic, although I would say it's been kind of pushed aside with everything else that we're all challenged by right now, but I did work for mor..."
political,72713,23,over_info,5,74.28500000000008,0.4199999999999591,4,0,4,0,0,0,148.505,180.0,8,,"Well, I think he had to invoke the Defense Production Act to make sure that we keep those processing facilities going. But at the same time, through his coronavirus task force,..."
political,72714,23,over_info,5,70.19499999999994,0.10000000000002274,0,0,0,0,1,1,0.0,13.222999999999956,1,Topic Shift,"Well, I think that we have a lot that we have gained from this COVID-19 situation as far as the problems that we have in our ag community and in our ag sector of this country an..."
political,72721,7,over_info,0,166.51599999999996,0.16000000000008185,1,0,1,0,1,0,0.16000000000008185,123.29000000000008,3,Topic Shift,"So I think it's a little bit of both, actually. I think that it is a money problem where And I'll take my district as an example. I have 10 counties in total. Two of them, if yo..."
political,72722,5,over_info,5,66.12800000000001,0.23999999999995225,2,0,2,0,0,0,106.50099999999998,180.0,4,,"Yeah, well, I mean, look, it could well bleed in the next year. I hope it doesn't. Look, the budget that was voted on here a couple months ago is a very liberal budget. In fact,..."
political,72728,21,over_info,5,84.55200000000002,0.2599999999999909,2,0,3,0,0,0,112.2700000000001,180.0,6,,"Without the shadow of a doubt, there was no way that we could allocate sufficient resources to deal with the floods that occurred after we had developed the disaster bill but pr..."
political,72740,13,over_info,5,72.19900000000001,0.5209999999999582,3,1,2,0,0,0,93.72799999999995,180.0,6,,"Well, we'll see. I assume it will. But the purpose of this is to make sure that good farmland is not put into the CRP. And so we've now limited it on the general 85% of the rent..."
political,72753,15,over_info,5,174.52999999999997,0.28099999999994907,3,0,3,0,0,0,148.56799999999987,180.0,6,,well it's i don't know i think there's always uh... a possibility to work things out right now there have not been discussions i think there are ways of this to be worked out an...
political,72761,15,over_info,0,138.35900000000004,0.40000000000009095,0,0,1,0,0,1,0.0,132.192,3,Stonewalling / Non-Response,"Well, I happen to be on the same page as the President on this one. We absolutely need at least a trillion dollar Transportation Bill. If we just look at our locks and dam syste..."
political,72765,21,over_info,4,109.91699999999992,0.14000000000010004,0,0,1,0,0,1,0.0,33.88200000000006,3,,"Well, you know, the president proposed cuts to snap and a lot of groups got real upset over that. But one thing that people have to realize is under President Obama, the funding..."
political,72770,3,over_info,5,83.459,0.5010000000000048,1,0,4,0,0,0,169.94099999999997,180.0,5,,"It repeals all of the taxes on medical devices, insurance, premiums, all the things that drove the cost up. It actually ends up reducing the deficit. The one area of criticism t..."
political,72773,23,over_info,0,82.49200000000019,0.6329999999998108,3,0,3,0,1,0,95.48699999999985,132.625,7,Topic Shift,"Well, I think that especially now with the passing of Castro, I think we have a great opportunity. We're going to have to wait and see exactly where the The new regime settles w..."
political,72775,7,over_info,5,77.358,0.060000000000002274,2,0,1,0,0,0,167.94100000000003,180.0,3,,"Right now, the dairy margin program is not protecting our farmers. And we're seeing a number of problems, including that it isn't kicking in soon enough. So there's a lot of tal..."
political,72781,39,over_info,5,67.57900000000018,0.8460000000000036,0,0,0,0,0,1,0.0,42.891999999999825,1,Stonewalling / Non-Response,"about this year? Well, I think it's huge. I think it's about the direction of the country. When you look at the Supreme Court judges, the next president is going to nominate at..."
political,72788,13,over_info,5,67.59100000000001,0.5399999999999636,3,0,5,0,0,0,146.726,180.0,8,,"We are looking at the highway bill. Believe it or not, folks laugh sometimes and go, how does that make any sense? Why is the Export-Import Bank on a highway bill? And the answe..."
political,72789,21,over_info,5,64.67399999999986,0.4600000000000364,0,0,0,0,1,1,0.0,7.024000000000115,1,Topic Shift,"If we have bipartisan support, I think any of these things could be a part of our year-end effort. I would welcome it if we had bipartisan support on each of these and we're abl..."
political,72795,5,over_info,0,99.30100000000002,0.17999999999994998,3,1,2,0,0,0,125.39699999999999,180.0,6,,"Well, first of all, I think you brought up two issues, tax reform, which means rewriting the tax code was something that we talked about. In January, we had five subcommittees w..."
political,72795,19,over_info,5,76.25999999999999,0.2599999999999909,0,0,0,0,1,1,0.0,18.26800000000003,1,Topic Shift,"Two things for Congress. Number one is money to complete the vaccine. If that's possible, then that may be a solution. Number two, the consideration of an insurance program like..."
political,72796,27,over_info,5,67.17899999999997,0.6460000000000719,3,1,4,0,0,0,101.11200000000008,180.0,8,,"Easily. I mean, it has to be there because we are too many Endangered Species Act decisions are made, first of all, with a Sue and Settlement process. You haven't gone through t..."
political,72830,3,over_info,4,175.168,0.367999999999995,2,0,2,0,0,0,67.20499999999998,180.0,4,,"Well, at first, I think that it was a stellar performance on the part of the chairman of the committee, Frank Lucas, to manage his way through over a hundred amendments into the..."
political,72843,13,over_info,5,76.09199999999998,0.7409999999999854,2,0,2,0,0,0,143.83500000000004,180.0,4,,"Well, I think it has to. When we were $16 trillion in debt, and that is a legacy that no American wants, no one of our generation wants to pass along to the next generation. And..."
political,72854,26,over_info,5,133.91600000000017,0.681999999999789,0,1,1,0,0,0,0.681999999999789,180.0,2,,"Well, we need to empower the citizenry. The good news is that Hillary beat Trump by more than 3 million votes, then Biden beat him by more than 7 million votes. We're getting mi..."
political,72860,12,over_info,5,65.43599999999992,0.13999999999998636,1,0,3,0,0,0,84.21000000000004,180.0,4,,"well, it's not just being Secretary of State. You know, as a senator, you have plenty of fights with colleagues over one issue or another. You've gone to plenty of meetings that..."
political,72987,5,over_info,5,91.88499999999999,0.34000000000003183,2,0,3,0,0,0,57.605999999999995,180.0,5,,In the instance that you just mentioned no. I think we've seen the best and the worst of policing and really get to the core of some of the problems. I think when you have peopl...
political,73007,23,over_info,5,126.69299999999998,1.219000000000051,0,0,0,0,1,1,0.0,48.09900000000016,1,Topic Shift,"Yeah, I think the issue here is a Supreme Court that has stopped following law and precedent, where it involves pollution particularly, and remakes the law to suit the interests..."
political,73219,13,over_info,0,376.72800000000007,1.63799999999992,1,0,1,0,0,0,1.63799999999992,180.0,2,,"landscape. Do you know what I mean? Oh sure, sure. And I mean, I've been dealing with that quite a bit. As someone who has raised questions about the both federal and particular..."
political,73219,25,over_info,0,218.12000000000035,0.1999999999998181,0,0,0,0,1,1,0.0,48.64799999999968,1,Topic Shift,"public emergency. And that's the intent. It has not been the result this time round. And I think we've got to, when we do get back to normal, and in the longer term, In Olympia,..."
political,73219,50,over_info,5,77.33899999999994,,0,0,0,0,0,1,0.0,0.0,0,,"Well, this is where I'm a little bit less of a liberal guy myself because of the ultimate in a discussion the other day, the ultimate guarantee for that is if you think the pris..."
political,73235,7,over_info,5,80.23199999999997,0.6750000000000114,0,0,0,0,1,1,0.0,18.508000000000038,1,Topic Shift,I think it's very important for me because she opened our eyes as the mother of modern civil rights movement. It was Rosa Parks that gave us so many of our legal giants in the m...
political,73241,38,over_info,5,66.97199999999998,0.31999999999993634,0,0,1,0,1,1,0.0,44.01700000000005,2,Topic Shift,"and yet we still don't. I think the history that you've given us about single-payer health care is great, but we still don't have it. And then if you look at public opinion poll..."
political,73244,60,over_info,5,66.61000000000013,0.15999999999985448,0,0,0,0,1,1,0.0,29.648999999999887,1,Topic Shift,"No, we don't. Why not? Well, we don't because we just not gotten to the point. or where we were there, that we were understanding perhaps, or we were advancing. And of course, I..."
political,73270,29,over_info,0,159.23199999999997,0.7200000000000273,1,0,3,0,1,0,0.7200000000000273,166.1389999999999,5,Topic Shift,"It's dysfunctional and I can explain why I think when I was elected to Congress in 2020, there were about 125 congressional districts that were in the middle where the voters wa..."
political,73758,7,over_info,0,303.369,0.3809999999999718,2,0,1,0,0,0,172.25699999999995,180.0,3,,"Yeah, it's a great question, and this is sort of the question of the day in Ohio. I'm sure you're getting a lot of input from your crane's readers, but I'm getting an earful fro..."
political,73758,11,over_info,0,217.31399999999985,0.6600000000000819,2,0,2,0,1,0,93.5590000000002,124.26200000000017,5,Topic Shift,"Yeah, I mean, the April numbers were disappointing. They thought there'd be a million, there were 266,000. And I honestly think the main reason when you look at these jobs numbe..."
political,74131,23,over_info,5,69.54100000000017,0.7210000000000036,0,0,0,0,1,1,0.0,57.47799999999984,1,Topic Shift,So I think it sets a dangerous precedent and I think it's bad politics if the new president Joe Biden and his justice department and his federal government criminally go after t...
political,74135,7,over_info,0,353.63800000000003,0.82000000000005,1,0,1,0,0,0,0.82000000000005,180.0,2,,"Well, I am a person that believes in what Napoleon once said. And I don't tell my wife this that word. What he said, if I were to be in law, I would analyze it by bit because yo..."
political,74274,21,over_info,5,69.25599999999986,0.6000000000001364,2,0,2,0,0,0,35.423,180.0,4,,you are right on the mark. I couldn't agree more. It is really a critical issue and we unfortunately it's getting worse. I only hope that people can appreciate how significant s...
political,74351,21,over_info,5,82.2529999999997,0.8010000000003856,0,0,0,0,1,1,0.0,8.907000000000153,1,Topic Shift,"Well, when we see people like Riley Gaines trying to go into universities and just present a point of view getting assaulted That's exactly what's happened in society at large,..."
political,74437,33,over_info,5,71.53099999999995,1.280999999999949,3,0,1,0,0,0,25.784999999999854,162.22199999999975,5,Stonewalling / Non-Response,"And that's why I go back to elections that they do indeed have consequences. And if we're going to start continuing to change that narrative and reform that narrative, We can't..."
political,74449,16,over_info,5,112.79299999999989,1.84900000000016,0,0,2,0,0,1,0.0,180.0,3,,"Well, she's got to look for surrogates too. My mom did that. I knew my dad and I visited with my dad. I didn't trust my dad because I didn't trust his ability to handle alcohol...."
political,74508,12,over_info,5,78.89699999999993,0.65300000000002,0,1,2,0,0,0,165.15600000000006,180.0,3,,"It's like you said, in my mind, it's like in work, right? Copy and paste, find and replace, like find, you know, this pair, like, why are we rewriting rules? And what gets me on..."
political,74508,13,over_info,5,162.52099999999996,1.9820000000000846,0,1,3,0,0,0,1.9820000000000846,180.0,4,,"Well, and like I said, the common sense in government oftentimes seem entirely incompatible. But that's largely what we did. We got together with Congresswoman Stacy Plaskett wh..."
political,74508,27,over_info,0,237.27800000000002,0.7609999999999673,0,0,2,0,0,1,0.0,180.0,2,,"So just think about the population of cities like Denver and Houston and Chicago and Dallas. I mean, all these cities that are much larger than we are, our traffic is worse than..."
political,74509,17,over_info,0,156.71500000000003,0.9599999999999227,0,2,1,0,0,0,162.51199999999994,180.0,3,,"Brandon. So, so what we did is, is we, we, as soon as I started this job, we started working on trying to get infrastructure investments. We've had some, some really big success..."
political,74535,15,over_info,0,155.942,0.7000000000000455,1,0,1,0,0,0,0.7000000000000455,180.0,2,,"Well, I think that's yet to be determined. Obviously, we've passed four bills already over the last seven weeks spent close to $3 trillion. Rick, that we've pumped into the econ..."
political,74545,43,over_info,3,81.52800000000002,0.2799999999999727,0,0,0,0,0,1,0.0,12.442999999999984,3,Stonewalling / Non-Response,"Well, thanks. Look, I, first off, sitting through one speaker vote is pure misery. Sitting through 15 is just like, oh man, like, because you got a roll call 430 people, that's..."
political,74548,17,over_info,0,177.6629999999999,0.8179999999999836,1,0,1,0,0,0,0.8179999999999836,180.0,2,,"Yeah, good question. And this one I think is less of a full-blown celebration. And the reason I say that is because it's not going to be bipartisan. And that makes me sad. But m..."
political,74552,12,over_info,5,81.3610000000001,0.7400000000000091,0,0,3,0,0,1,0.0,180.0,3,,"Wow, that's a powerful concept, isn't it? You know, in the Old Testament, when the priests and kings were anointed, well, when the priests were, you know, they would have to ano..."
political,74552,25,over_info,0,97.9970000000003,0.5589999999997417,0,0,1,0,1,1,0.0,180.0,3,Topic Shift,"That is really a great question, Richard. I would love to sit here and say yes, I think they do. My experience, I never saw in eight years that either side of the aisle, exercis..."
political,74583,3,over_info,0,146.414,0.5829999999999984,1,0,3,0,1,0,100.89299999999997,180.0,5,Topic Shift,"Well, you're right. This is not about being a Republican Democrat or some other political persuasion. Every American has seen their gas and grocery bills skyrocket thanks to the..."
political,74623,17,over_info,0,231.87200000000007,0.7199999999997999,2,0,2,0,0,0,99.90999999999985,180.0,4,,"the hit pieces. They were going to run a lot of hit pieces. And they said, Comer has his own show company. Well, I have an LLC. And in my LLC, I had five properties, which makes..."
