category,episode_id,trigger_turn_idx,trigger_type,followup_turn_idx,event_type,move_label,turn_type_label,relative_start_sec,relative_end_sec,gap_from_previous_sec,turn_text
political,42133,7,over_info,10,challenge_event,Correction / Challenge,Substantive,167.66900000000004,186.73999999999995,1.00100000000009,you know going back a minute to talking about laws you would pass in the house that wouldn't make it through the senate i mean obviously the left is doing that now and they're p...
political,42142,5,over_info,6,repair_event,Clarification Request (Specific),Substantive,1.0880000000000223,47.81700000000001,1.0880000000000223,I want to go back to the bigger picture and then I want to get in a final few minutes get to where we're at today. The last time you and I had a fireside chat we were in Modesto...
political,42142,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,48.23700000000002,222.89,0.4200000000000159,"Well, probably what you were seeing at that time is I knew so much that was still classified. Now, most of that has been declassified now, right? For example, that they had used..."
political,42227,15,over_info,16,repair_event,Clarification Request (Specific),Substantive,1.0599999999999454,29.751999999999953,1.0599999999999454,Thank you. That's super informative and really helpful and I think a really clear plan that you're laying out so hopefully we can move some of that forward. So before we move of...
political,42227,15,over_info,17,continuation_event,Assert / Elaborate,Substantive,30.312999999999988,185.875,0.5610000000000355,One of the bills that we have queued up that were hopeful to pass in the law before the end of the year is the Restarting Resilient Reefs Act. It would modernize how we're tryin...
political,42227,19,over_info,21,continuation_event,Assert / Elaborate,Substantive,91.14800000000014,262.7520000000002,0.8379999999999654,"So we as Hispanics have courage to lead, right? I see a lot of immigrant communities throughout Central Florida and throughout the nation where folks are less inclined to step u..."
political,42227,21,over_info,23,support_marker,Agree / Align,Backchannel,16.560999999999922,16.82199999999989,0.42000000000007276,Ready. Great.
political,42227,21,over_info,24,exit_marker,Topic Shift,Substantive,18.201999999999998,20.902999999999793,1.3800000000001091,All right. World Cup or World Series?
political,42622,5,over_info,6,repair_event,Clarification Request (Specific),Substantive,0.6329999999999814,54.95999999999998,0.6329999999999814,"Last week on Fox News, former President Donald Trump went on the airways and said he's very proud quote unquote of the vaccine that he got approval in less than nine months, whi..."
political,42622,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,56.36099999999999,163.128,1.4010000000000105,"Well, yes, I think that anything he can do to promote the vaccine. If you look at the way the vaccine came to be, you know, it was unprecedented effort between the government an..."
political,42622,5,over_info,8,repair_event,Clarification Request (Specific),Substantive,163.81900000000002,186.435,0.6910000000000309,I want to move to another COVID related matter that you're the sponsor of what's called the continuous pharmaceutical manufacturing bill. You mentioned that a challenge to Opera...
political,42622,13,over_info,14,repair_event,Clarification Request (Specific),Substantive,0.6959999999999127,58.40300000000002,0.6959999999999127,The 2020 overdose fatality report that came out a few weeks ago indicated that more than 1964 Kentuckians died from drug overdoses in 2020. It was a 49% increase compared with t...
political,42622,13,over_info,15,continuation_event,Assert / Elaborate,Substantive,59.384000000000015,175.24299999999994,0.9809999999999945,"What we need to do with the epidemic, right? We were seeing things go positive after the at the congressional really Congress really focused on it and bipartisan way the opioid..."
political,42622,13,over_info,16,exit_marker,Topic Shift,Substantive,176.46399999999994,225.41200000000003,1.2210000000000036,"The final topic I want to talk to you about is kind of two-fold Afghanistan, but also your involvement in diminishing veteran suicide. And I'm curious about your efforts to deal..."
political,43153,24,over_info,26,continuation_event,Assert / Elaborate,Substantive,19.745999999999867,36.51999999999998,1.0209999999999582,"where, you know, and it was, as you mentioned, as reclines for peak of matching funds for small dollar donors. I mean, that's like, where I think we've really seen that dynamic,..."
political,43153,24,over_info,29,continuation_event,Assert / Elaborate,Substantive,87.27599999999984,247.5440000000001,0.54099999999994,"Thank you. Thanks very much. That's my interview with John Asif. What's striking about his views, I think, is the practicality of using this message to win an election. I pushed..."
political,43154,25,over_info,26,repair_event,Clarification Request (Specific),Substantive,0.581000000000131,20.896000000000186,0.581000000000131,So you've obviously been a leader in the funding of campaigns. Let's talk about some of the other issues that you think are critical. HR-1 obviously had gerrymandering reform fo...
political,43154,25,over_info,27,continuation_event,Assert / Elaborate,Substantive,21.970000000000255,43.61000000000013,1.0740000000000691,"No, in fact, there, it's a little bit easier to get even Republicans on board. Even Republicans, I think, are people like Gallagher. I think I did the op-ed I did with Gallagher..."
political,43154,25,over_info,28,repair_event,Clarification Request (Specific),Substantive,44.41300000000001,63.76000000000022,0.8029999999998836,"Rank choice voting. And I mean, especially we saw this in this recent Democratic primary where I mean, it would have been so wonderful to come out of a state like New Hampshire..."
political,43154,25,over_info,29,continuation_event,Assert / Elaborate,Substantive,64.2800000000002,88.1180000000004,0.5199999999999818,I've supported rank choice voting. It is a little bit more controversial among my colleagues and even on the Democratic side. And there are people who are still somewhat skeptic...
political,43154,25,over_info,30,continuation_event,Assert / Elaborate,Substantive,89.47200000000021,149.43700000000035,1.3539999999998145,"Okay, and then voting rights. I mean it is astonishing that we're at a period in our democracy when one party at least seems quite open with a strategy of deploying burdens and..."
political,43154,25,over_info,31,continuation_event,Assert / Elaborate,Substantive,151.37800000000016,248.86599999999999,1.9409999999998035,"Yes, and I think you put your finger on the Republican strategy. I mean, there's strategy. I mean, you saw the election results in Wisconsin where the Supreme Court justice ther..."
political,43159,7,over_info,8,repair_event,Clarification Request (Specific),Substantive,0.5510000000000446,25.748000000000047,0.5510000000000446,"So when people talk about it as corrosive and corrupting, and obviously you use talk about it like that, I talk about it like that. Some people might hear that as a pattern of b..."
political,43159,7,over_info,9,continuation_event,Assert / Elaborate,Substantive,27.465000000000032,179.764,1.7169999999999845,"It's much more subtle than that. It's much more insidious than that. If it were that crass and naked, I guess, I think probably I hope most people will be too embarrassed about..."
political,43159,21,over_info,22,repair_event,Clarification Request (Specific),Substantive,2.6210000000000946,12.24499999999989,2.6210000000000946,"What was the resistance? What was the argument against it, not by the Mitch McConnell's of the world, but by your colleagues or the people who you would otherwise have thought o..."
political,43159,21,over_info,23,continuation_event,Assert / Elaborate,Substantive,13.965999999999894,254.60399999999981,1.7210000000000036,"think the resistance is just, it's the devil you know kind of thing. We have a system, people know how it works. Many of them are successful at it, particularly the campaign fin..."
political,43235,5,over_info,6,challenge_event,Correction / Challenge,Substantive,1.38900000000001,65.07899999999995,1.38900000000001,"Yeah, so you talk about writing the ship and socialism. You'd probably be frustrated with my views because I think that the Republican Party sort of has delved too far into what..."
political,43235,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,66.01999999999998,206.164,0.9410000000000309,"Absolutely. It goes right along with what we were talking about just previously, talking about personal responsibility and accountability. I think as an individual, So why can w..."
political,43244,19,over_info,20,challenge_event,Correction / Challenge,Substantive,0.7210000000000036,70.10699999999997,0.7210000000000036,"Yeah. Yeah, there's a lot of cognitive dissonance going on, unfortunately. And America used to be the moral standard of the world. That's kind of taken turn. The last and most i..."
political,43244,19,over_info,21,repair_event,Clarification Request (Generic),Substantive,71.60500000000002,192.63200000000006,1.4980000000000473,"Yeah, so I understand rationally what, you know, I understand the thought track that you're going down, but, you know, it's like, it's like the old saying that we had in the mil..."
political,43701,5,over_info,6,repair_event,Clarification Request (Specific),Substantive,3.3759999999999764,24.95900000000006,3.3759999999999764,"And then just looking at your, you know, your near future here, you just got elected into office. You're, and specifically those committee assignments, ad committee, transportat..."
political,43701,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,26.353000000000065,280.962,1.3940000000000055,"And I'm very excited about my committee assignments. So yeah, start with agriculture. On the Agriculture Committee, this is where the Farm Bill, and this is a Farm Bill year. So..."
political,43991,7,over_info,8,repair_event,Clarification Request (Specific),Substantive,0.8090000000000828,19.99599999999998,0.8090000000000828,So what are the milestones that we need to look for? Because I'm getting news about the variance and I'm getting news about Potter Valley. But I'd like to know what the mileston...
political,43991,7,over_info,9,continuation_event,Assert / Elaborate,Substantive,20.840000000000032,101.13200000000006,0.8440000000000509,"Yeah, we're talking about, you know, within the next year or two, a decommissioning plan being presented to the Federal Energy Regulatory Commission by PG&E. And all the stakeho..."
political,43991,7,over_info,10,exit_marker,Topic Shift,Substantive,101.67900000000009,125.11500000000001,0.5470000000000255,"So I look forward to reporting on that in more depth. Can we touch just momentarily on water for the coast? Sure. So the coast, Fort Bragg has been able to take advantage of wat..."
political,44129,3,over_info,4,continuation_event,Assert / Elaborate,Backchannel,1.4800000000000182,3.320999999999998,1.4800000000000182,Berkeley of the Midwest. Let's put it that way. Yes.
political,44129,3,over_info,5,continuation_event,Assert / Elaborate,Substantive,4.061000000000007,23.07000000000002,0.7400000000000091,"So there was no way a Republican could win the mayor's race in Bloomington at that time and probably, I mean, they're, you know, back, I suppose back in the day it was competiti..."
political,44129,3,over_info,6,exit_marker,Stonewalling / Non-Response,Backchannel,23.430000000000007,23.610000000000014,0.3599999999999852,Yeah.
political,44296,24,over_info,25,continuation_event,Assert / Elaborate,Substantive,0.6399999999998727,118.51499999999987,0.6399999999998727,"First, I want to acknowledge the legitimacy of the concern that state legislators are wrestling with. They used to be a state legislator very long time ago. They come in there a..."
political,44296,24,over_info,26,repair_event,Clarification Request (Generic),Substantive,119.5,153.32299999999987,0.9850000000001273,"I want to cover two more quick questions before we let you go. As I said at the outset, this podcast is being launched in conjunction with the American Benefits Council's 50th a..."
political,44296,24,over_info,27,continuation_event,Assert / Elaborate,Substantive,154.85299999999984,314.8689999999999,1.5299999999999727,"Well, again, give me quite a bit to two on there. First, just let me say about the American Benefits Council. I really like this organization. I work closely with them throughou..."
political,44367,17,over_info,18,repair_event,Clarification Request (Specific),Substantive,2.076999999999998,5.298000000000002,2.076999999999998,Are you aware of the mission of this committee?
political,44367,17,over_info,19,continuation_event,Assert / Elaborate,Substantive,5.638999999999953,41.95599999999996,0.34099999999995134,"Oh, absolutely. In this particular regard, what they're trying to do is determine the negative impact that over government regulation has on the creation of jobs and impact on c..."
political,44367,17,over_info,20,repair_event,Clarification Request (Specific),Substantive,42.91899999999998,45.73999999999995,0.9630000000000223,and you have a list for them about the size of the Manhattan phone book?
political,44367,17,over_info,21,continuation_event,Assert / Elaborate,Substantive,46.221000000000004,229.94599999999997,0.4810000000000514,"You know what, I could quote you chapter and verse from the Bible according to us, but I could give you a few telling examples because there are really almost too many to list...."
political,44398,22,over_info,23,repair_event,Clarification Request (Specific),Substantive,2.0820000000001073,44.16500000000019,2.0820000000001073,"I didn't want to cut you off there, but I want to ask to talk about the National Republican Party as things unfold on the bigger scale, the presidential scale. When you look at..."
political,44398,22,over_info,24,continuation_event,Answer,Substantive,45.52500000000009,88.971,1.3599999999999,"No, Paul, I'm not announcing my candidacy today. I think the field hasn't been set yet. I think there's a lot of folks out there. There's probably a lot of more folks going to g..."
political,44398,22,over_info,25,repair_event,Clarification Request (Specific),Substantive,89.93100000000004,127.34900000000016,0.9600000000000364,"Are you worried that the party has been viewed, especially in light of the 2022 midterms, where your folks won the majority in the House, but it felt as if you came up about 10..."
political,44398,22,over_info,26,continuation_event,Assert / Elaborate,Substantive,130.01099999999997,243.9380000000001,2.661999999999807,"Obviously, the districts are a little bit different everywhere. So that's what the candidates from that district reflect. But I do believe that it's important for us to put out..."
political,44449,19,over_info,20,repair_event,Clarification Request (Specific),Substantive,2.7509999999999764,30.861999999999966,2.7509999999999764,"We've got 10 minutes and I know what you think was taking place that day because I've read it. I've read it in your book, but I want to push it one more time because one of the..."
political,44449,19,over_info,21,continuation_event,Assert / Elaborate,Substantive,32.11399999999992,81.85500000000002,1.2519999999999527,"Well, I think that that it is clear today that that is against the law. I think that's already a crime. But certainly I'm willing to entertain arguments that now because of Dona..."
political,44449,19,over_info,22,repair_event,Clarification Request (Specific),Substantive,82.7159999999999,105.42599999999993,0.8609999999998763,"You mentioned Chairman Benny Thompson, Congressman Thompson from Mississippi. He has said that several versions exist of the video the White House finally released of Trump that..."
political,44449,19,over_info,23,continuation_event,Assert / Elaborate,Substantive,108.02999999999997,199.31099999999992,2.604000000000042,"Well, look, I think that the original video was damning enough for what it showed was Donald Trump engaging in really extreme and outrageous incitement. You know, we don't give..."
political,45082,3,over_info,4,repair_event,Clarification Request (Specific),Substantive,1.7679999999999723,23.714,1.7679999999999723,"Thank you, Dr. Paul, and I'm also curious as to your view on, obviously, Bitcoin appeals to many libertarians, right? Libertarians, we are probably the optimal demographic to be..."
political,45082,3,over_info,5,continuation_event,Assert / Elaborate,Substantive,25.450999999999965,149.483,1.7369999999999663,"Well, I think that's because people are individual. You know, I imagine that there's not one feature of the people involved because there might be some that just love it for the..."
political,45082,3,over_info,6,repair_event,Clarification Request (Specific),Substantive,150.647,171.34499999999997,1.1639999999999873,"Of course, and do you then see it as some combination of technology that helps enable a more libertarian future and also some level of politics and some level of activism or lob..."
political,45082,3,over_info,7,continuation_event,Assert / Elaborate,Substantive,172.64100000000002,541.9490000000001,1.2960000000000491,"Well, yeah, I think I think both because I think the libertarian understanding, they certainly were aware of this and knew about and wrote about it and they were excited about i..."
political,45358,23,over_info,24,repair_event,Clarification Request (Specific),Substantive,1.2049999999999272,31.726000000000113,1.2049999999999272,"What kind of traction are you getting? Because it's funny, the way Twitter operates, I see certain personalities that will bubble up for a while, and then I'll click a profile...."
political,45358,23,over_info,25,continuation_event,Assert / Elaborate,Substantive,32.365999999999985,159.07300000000032,0.6399999999998727,"Very good. I think the blessings that I've had is that I never thought about being a politician all these years. I mean, it literally did not happen by this time last year. So u..."
political,45358,23,over_info,26,repair_event,Clarification Request (Specific),Substantive,159.86200000000008,178.20000000000027,0.7889999999997599,"Yeah, so as I said, I was on your website this morning, I was looking at the issues that you knock out one at a time. Let's just do two or three that you're particularly passion..."
political,45358,23,over_info,27,continuation_event,Assert / Elaborate,Substantive,178.60000000000036,394.53099999999995,0.40000000000009095,"Very good, very good. Again, everything that I'm working with is based on those promises, life, liberty, and pursuit of happiness. That's the bottom line. For us to understand t..."
political,45362,69,over_info,70,challenge_event,Correction / Challenge,Substantive,1.0599999999999454,7.302000000000135,1.0599999999999454,"want the federal government to run education every state per se, but just kind of fill the gaps where in cases like that it's not Right, right,"
political,45362,69,over_info,71,continuation_event,Assert / Elaborate,Substantive,7.961999999999989,38.95899999999983,0.6599999999998545,"because every state's different, you know, in Hawaii, for example, providing education to kids about Native Hawaiian culture is something that's really important to us. That's s..."
political,45362,69,over_info,72,repair_event,Clarification Request (Specific),Substantive,39.64400000000023,55.190000000000055,0.6850000000004002,"With that in mind, are you worried that we just never talk about cutting spending anymore? Neither side, well, the Republicans talk about it, never do it. The Democrats never ev..."
political,45362,69,over_info,74,exit_marker,Topic Shift,Substantive,105.73799999999983,150.27599999999984,0.6669999999999163,"So one of the ones that I thought would be interesting for us to talk about is abortion because I think you and I actually are evolving in different ways, oddly, because you use..."
political,45378,3,over_info,4,challenge_event,Correction / Challenge,Substantive,0.21999999999999886,73.012,0.21999999999999886,"Well, I mean, you know, the situation here in Denver, they've spent tens of millions of dollars on, you know, illegal immigrants from Venezuela. We're seeing some negative impac..."
political,45378,3,over_info,5,continuation_event,Assert / Elaborate,Substantive,74.928,252.142,1.9159999999999968,well again for for the bill that's developed in the hundred nineteen obviously that hasn't been written so that's going to be the conversation and so it'll probably be written a...
political,45378,11,over_info,12,repair_event,Clarification Request (Specific),Substantive,1.4189999999999827,49.69200000000001,1.4189999999999827,"So, let me ask you this, Congressman, and I'm not trying to put you into a gotcha situation, but what would a piece of legislation in any way, shape or form, dinging, sanctuary..."
political,45378,11,over_info,13,continuation_event,Assert / Elaborate,Substantive,51.34500000000003,104.36699999999996,1.65300000000002,"Well, again, you know, without having a bill written, you know, it's difficult to give any sort of concrete answer there, but I think that most folks, you know, we saw this in a..."
political,45378,11,over_info,14,continuation_event,Assert / Elaborate,Substantive,104.62699999999995,171.54200000000003,0.2599999999999909,"And gay, bless anybody. Get the vapors about the federal government flexing its financial muscles to force states to acquiesce to what they were doing. They've done this since t..."
political,45378,11,over_info,15,continuation_event,Assert / Elaborate,Substantive,172.87799999999993,269.832,1.335999999999899,"I appreciate that. So, for me, I mean, two real quick thoughts. First of all, I am the grandson of an immigrant from Mexico. So, we know that the United States, it's one of our..."
political,45379,11,over_info,12,repair_event,Clarification Request (Specific),Substantive,0.4199999999999591,10.118000000000052,0.4199999999999591,"Our congressman, our new congressman for the 8th congressional district, Gabe Evans is joining me today. Gabe, how much help did you get for your campaign from the Republican Pa..."
political,45379,11,over_info,13,exit_marker,Topic Shift,Substantive,11.975000000000023,12.174999999999955,1.856999999999971,here in colorado
political,45980,21,over_info,22,continuation_event,Assert / Elaborate,Substantive,0.7599999999999909,36.205000000000155,0.7599999999999909,"Good point. Recently, you gave a floor speech on fentanyl in the border. You showed a table of the four Southwest border states that identified out of all the pills seized from..."
political,45980,21,over_info,23,continuation_event,Assert / Elaborate,Substantive,38.76700000000005,99.41200000000003,2.561999999999898,"I actually, we've had some conversations with the experts on this and also customs on this. Arizona has some very active commercial ports. very active in also bringing agricultu..."
political,45980,21,over_info,24,continuation_event,Assert / Elaborate,Substantive,100.33300000000008,135.66800000000012,0.9210000000000491,"And it's sort of related to the border and kind of the source of this drug. And Congressman Steele's latter that you signed on to, he wrote that, quote, China has been the princ..."
political,45980,21,over_info,25,continuation_event,Assert / Elaborate,Substantive,136.54899999999998,207.73900000000003,0.8809999999998581,actually where it's getting really interesting and much more complicated. when we're getting some intelligence information saying that the Mexican cartel to be so sophisticated...
political,45980,25,over_info,26,repair_event,Clarification Request (Specific),Substantive,1.3410000000001219,23.40000000000009,1.3410000000001219,"Well, I have one last question before I let you go. I couldn't let you go without asking you a tax related question. That is in your wheelhouse. And you do it well. When I think..."
political,45980,25,over_info,27,repair_event,Clarification Request (Generic),Disrupted,23.519999999999982,24.480000000000018,0.11999999999989086,why you wouldn't see a
political,45980,25,over_info,28,continuation_event,Assert / Elaborate,Substantive,24.660000000000082,49.00999999999999,0.18000000000006366,good grant program. We're the state administering agency for the burn justice assistance grant. And that's really focused here in Arizona on drug apprehension and prosecution. A...
political,45980,25,over_info,29,continuation_event,Assert / Elaborate,Substantive,50.2170000000001,167.88699999999994,1.2070000000001073,"It's actually a brilliant question and a much bigger question than you may appreciate. There are severe financial issues that we're in, and it's one of the things that enrages m..."
political,45980,25,over_info,30,exit_marker,Topic Shift,Substantive,168.327,184.14100000000008,0.44000000000005457,"problems in society. Thank you for that thought for response. Well, Congressman, we really appreciate you taking the time out of your busy schedule to talk with us on the AZ2DC..."
political,46419,35,over_info,36,continuation_event,Assert / Elaborate,Substantive,0.5399999999999636,18.47199999999998,0.5399999999999636,"Yeah, this is that's sort of been your project since you got to Washington DC is for the legislative branch to take back its responsibilities and legislate. And you can't rein i..."
political,46419,35,over_info,37,continuation_event,Assert / Elaborate,Substantive,18.791999999999916,60.024999999999864,0.31999999999993634,Indeed. We have to be willing to do it. And it is it is ours to exercise and make no mistake. It's not as though it's been seized from us by some unknown being or unseen force....
political,46419,35,over_info,38,exit_marker,Topic Shift,Substantive,60.625,74.37099999999987,0.6000000000001364,This feels like a beautiful opportunity to shamelessly plug your series that free the people and the Federalist Society are producing called the Constitution Line by Line with M...
political,46651,31,over_info,32,repair_event,Clarification Request (Specific),Substantive,0.7730000000001382,39.34700000000021,0.7730000000001382,"Probably to the surprise of many people in the mainstream press, the so-called mainstream press, that legislation, and a lot of the stuff that's been coming out of the Florida l..."
political,46651,31,over_info,33,continuation_event,Assert / Elaborate,Substantive,40.488000000000284,179.03900000000021,1.1410000000000764,"Yeah, I am, but not just in Florida, but nationally, because honestly, they're not ideological things. There's two things happening. And this is common sense versus lunacy, righ..."
political,46660,31,over_info,34,continuation_event,Assert / Elaborate,Substantive,46.27099999999996,119.346,1.2280000000000655,"Just to be clear, there are scientists who profit from denying peer-reviewed climate science. Fortunately, they're in the minority. The vast majority of climate scientists agree..."
political,46714,46,over_info,47,continuation_event,Assert / Elaborate,Disrupted,1.1410000000000764,34.7170000000001,1.1410000000000764,"One issue that it just will not escape the news is this Russian connection or... Sure. That's the situation, you know, obviously country first is what we would all like to think..."
political,46714,46,over_info,48,continuation_event,Assert / Elaborate,Substantive,34.75700000000006,48.830000000000155,0.03999999999996362,"mean, that's why we have a separation of powers. It's a very important protection on freedom, is the separation of powers. And it's really a brilliant concept of our founders to..."
political,46714,46,over_info,49,repair_event,Clarification Request (Specific),Substantive,49.13000000000011,62.37699999999995,0.2999999999999545,"Do you think Republicans in particular, it seems like they're faced with a really difficult choice between that party allegiance, the ability to get things done, and being a str..."
political,46714,46,over_info,50,continuation_event,Assert / Elaborate,Substantive,64.03800000000001,137.68100000000004,1.6610000000000582,"Well, for example, on the Russian investigation, I know Richard Burr and I know Mark Warner well, and I know that they're working in a nonpartisan, bipartisan way on their respo..."
political,46714,46,over_info,51,exit_marker,Topic Shift,Substantive,138.74199999999996,152.72900000000004,1.0609999999999218,"You're just out of the Senate. You've now gotten confirmed a new Supreme Court justice. Obviously, you're now a fellow, a visiting fellow here at the IOP and the Belper. Yeah, w..."
political,46861,5,over_info,6,repair_event,Clarification Request (Specific),Substantive,1.919999999999959,11.464999999999975,1.919999999999959,"As we're debating and trying to come into agreement on both the Senate and House proposal, do you anticipate that these bills will end up going to conference?"
political,46861,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,12.756999999999948,82.68599999999998,1.2919999999999732,I think at this point there will be a conference and there's several ways to sort of resolve the differences between the House and Senate and as we know that the exact same bill...
political,46861,5,over_info,8,repair_event,Clarification Request (Specific),Substantive,82.96899999999994,105.80099999999993,0.2829999999999586,"And I think those are good points. And it seems like we keep coming back to this timing issue. And so I'll ask, I think, the question that's on everybody's mind, which is, what..."
political,46861,5,over_info,9,continuation_event,Assert / Elaborate,Substantive,107.72199999999998,178.47699999999998,1.9210000000000491,I keep increasing my percentage that the tax reform bill will occur this year because obviously getting a budget framework was critical for the advancement of tax reform. And th...
political,47127,23,over_info,25,continuation_event,Assert / Elaborate,Substantive,2.480999999999767,41.615999999999985,0.9800000000000182,"Not the mayor. And I remember when I went to a meeting, I was asked to come to a meeting. I think it was in Jamestone. County Commission was discussing this and they wanted some..."
political,47127,23,over_info,26,continuation_event,Assert / Elaborate,Substantive,44.25700000000006,51.740999999999985,2.6410000000000764,"I ever wanted to build a turbine on my property, there's less wind. I suppose they operate kind of like shelter belts, right?"
political,47127,23,over_info,27,continuation_event,Assert / Elaborate,Substantive,52.02099999999973,129.34000000000015,0.27999999999974534,"they sort of do. So that's the way it creates a wake. And so anyway, so I said to these guys, I said, I said to a one landowner that was really enthused about trying to socializ..."
political,47127,23,over_info,28,repair_event,Clarification Request (Generic),Disrupted,129.65999999999985,132.70100000000002,0.31999999999970896,"think it's, well, I think it is to like the poor space issue is tough. It's tough"
political,47127,23,over_info,29,repair_event,Clarification Request (Generic),Disrupted,133.8209999999999,134.76200000000017,1.1199999999998909,because you can't control that. You can't control
political,47127,23,over_info,30,continuation_event,Assert / Elaborate,Disrupted,135.74199999999973,143.7449999999999,0.9799999999995634,"it. It's way down underground. Nobody knows where it's all going. I mean, I shouldn't say nobody knows. They know, but you can't control. I"
political,47127,23,over_info,31,continuation_event,Assert / Elaborate,Substantive,144.26499999999987,146.86599999999999,0.5199999999999818,"mean, you can't put up little dykes or barriers."
political,47127,35,over_info,36,challenge_event,Self-Correction,Disrupted,1.3200000000001637,1.900000000000091,1.3200000000001637,"ago. We might be past that. Well, that's right. That's"
political,47127,35,over_info,37,continuation_event,Assert / Elaborate,Substantive,5.483000000000175,18.673999999999978,3.5830000000000837,"right. That's right. Anyway, more power to her. She's getting some attention, but for her being a former Miss America, she wouldn't get, and she's using that capital in this way..."
political,47127,35,over_info,38,continuation_event,Assert / Elaborate,Substantive,20.276000000000295,58.4680000000003,1.6020000000003165,"Your point I think is well-made about independent candidates. I think they rarely win. I think usually their impact is their influential long term, whereas if an independent can..."
political,47127,35,over_info,39,continuation_event,Assert / Elaborate,Substantive,59.26800000000003,77.37800000000016,0.7999999999997272,The only thing I want to just add to that is the most famous of all of them in my lifetime probably in yours would be the same. I think it would be Ross Perot. And when Ross Per...
political,47127,35,over_info,40,exit_marker,Topic Shift,Substantive,77.95900000000029,79.23900000000003,0.581000000000131,Ralph Nader. To help another
political,47131,4,over_info,6,continuation_event,Assert / Elaborate,Substantive,105.22800000000001,206.66799999999995,0.18099999999998317,One thing that bothers me about the set of law argument too is there is no portion of our laws up to and including the Bill of Rights itself that was intended to be permanent la...
political,47131,13,over_info,14,repair_event,Clarification Request (Generic),Substantive,0.8350000000000364,63.802000000000135,0.8350000000000364,"What do you think the implications are for this politically? I mean, obviously we have midterms coming up. We have Republicans that want to try to take control of Congress, Demo..."
political,47131,13,over_info,15,challenge_event,Correction / Challenge,Substantive,64.74199999999996,74.20800000000008,0.9399999999998272,"Yeah, interesting point. I don't think it will. At least not in this election because it's still going to be fresh. And they will not be celebrating. I think that's"
political,47131,13,over_info,17,continuation_event,Assert / Elaborate,Substantive,80.14700000000016,155.13699999999994,1.5769999999999982,"and your vote matters. But I also, in terms of the implications, it gets sort of back to, the issue isn't, do a majority of the people agree with or disagree with the Supreme Co..."
political,47131,13,over_info,18,exit_marker,Topic Shift,Substantive,155.45000000000005,199.72299999999996,0.31300000000010186,"Yeah, well, that's that's true. Um, let's switch gears. I want to talk. I interviewed, um, our mutual acquaintance, Jonathan Martin from the New York Times, who along with his c..."
political,47134,21,over_info,22,continuation_event,Assert / Elaborate,Substantive,0.3400000000001455,63.87900000000013,0.3400000000001455,I really like because you know I think it's just a matter of changing the way we talk about some of this stuff like ESG for instance right ESG stands for environmental social an...
political,47134,21,over_info,23,challenge_event,Correction / Challenge,Substantive,64.99299999999994,78.33699999999999,1.1139999999998054,for sure robin even just be intellectually honest to your point the transfer of your climate guilt to a polluting country is not the intellectually honest and john kerry is the...
political,47134,21,over_info,24,challenge_event,Correction / Challenge,Substantive,79.91800000000012,97.36400000000003,1.581000000000131,talked about the joe binder for two of the first things he did on the first day of the administration he said yes to the north pipeline over in europe which benefited russia and...
political,47134,21,over_info,25,continuation_event,Assert / Elaborate,Substantive,98.06500000000005,229.13400000000001,0.7010000000000218,"It's nonsensical. So we had to call that out. And God love him. Joe Manchin has been doing that. And, you know, as a moderate Democrat, he's got a little bit more street cred, y..."
political,47140,9,over_info,10,continuation_event,Assert / Elaborate,Substantive,0.15999999999996817,220.19299999999998,0.15999999999996817,think yeah I think that willingness is and not just with people who like me largely inclined to agree with you most of the time but you go on lots of people shows oh sure which...
political,47140,31,over_info,32,continuation_event,Assert / Elaborate,Substantive,0.3209999999999127,77.24000000000001,0.3209999999999127,"Well, there's a lot of discussions in the company I work for, Foreign Communications, which is by far the largest news media organization in North Dakota in our region. And I, y..."
political,47140,31,over_info,34,continuation_event,Assert / Elaborate,Substantive,140.77199999999993,172.14499999999998,0.20900000000006003,"Well, that's in the things he wrote there. I mean, we're in a lot of ways echoing what the founders themselves wrote. You go back and you read the federalist papers about why we..."
political,47140,31,over_info,35,continuation_event,Assert / Elaborate,Substantive,173.86599999999999,247.50099999999975,1.7210000000000036,"Yeah, if ever, if ever. So, you know, Build Back Better is one of those things I like to refer to it as a pile of garbage that every day it lays around it stinks more and more...."
political,47140,39,over_info,40,challenge_event,Correction / Challenge,Substantive,1.8800000000001091,65.98400000000038,1.8800000000001091,"It's the moral hazard, right? It's Obamacare all over again, right? It was the Affordable Care Act. And I remember Barack Obama giving speeches at the time talking about how muc..."
political,47140,39,over_info,41,exit_marker,Topic Shift,Substantive,67.91900000000032,100.41900000000032,1.9349999999999454,"whole point of the program is to give away money, which literally got me free. Hey, I'm going to, real quickly, I thought of this as a real time. I just got Dick Armie's new boo..."
political,47141,13,over_info,14,challenge_event,Correction / Challenge,Substantive,1.2710000000000719,70.31900000000007,1.2710000000000719,"it does frustrate me that a lot of times, you just said, you know, it doesn't resemble anything like a courtroom. Well, nor should it. It's not a courtroom. It's a partisan, it'..."
